	TCGA.3G.AB0O.01A	TCGA.3G.AB0Q.01A	TCGA.3G.AB0T.01A	TCGA.3G.AB14.01A	TCGA.3G.AB19.01A	TCGA.3Q.A9WF.01A	TCGA.3S.A8YW.01A	TCGA.3S.AAYX.01A	TCGA.3T.AA9L.01A	TCGA.4V.A9QI.01A	TCGA.4V.A9QJ.01A	TCGA.4V.A9QL.01A	TCGA.4V.A9QM.01A	TCGA.4V.A9QN.01A	TCGA.4V.A9QR.01A	TCGA.4V.A9QS.01A	TCGA.4V.A9QT.01A	TCGA.4V.A9QU.01A	TCGA.4V.A9QW.01A	TCGA.4V.A9QX.01A	TCGA.4X.A9F9.01A	TCGA.4X.A9FA.01A	TCGA.4X.A9FB.01A	TCGA.4X.A9FC.01A	TCGA.4X.A9FD.01A	TCGA.5G.A9ZZ.01A	TCGA.5K.AAAP.01A	TCGA.5U.AB0D.01A	TCGA.5U.AB0E.01A	TCGA.5U.AB0F.01A	TCGA.5V.A9RR.01A	TCGA.X7.A8D6.01A	TCGA.X7.A8D6.11A	TCGA.X7.A8D7.01A	TCGA.X7.A8D7.11A	TCGA.X7.A8D8.01A	TCGA.X7.A8D9.01A	TCGA.X7.A8DB.01A	TCGA.X7.A8DD.01A	TCGA.X7.A8DE.01A	TCGA.X7.A8DF.01A	TCGA.X7.A8DG.01A	TCGA.X7.A8DJ.01A	TCGA.X7.A8M0.01A	TCGA.X7.A8M1.01A	TCGA.X7.A8M3.01A	TCGA.X7.A8M4.01A	TCGA.X7.A8M5.01A	TCGA.X7.A8M6.01A	TCGA.X7.A8M7.01A	TCGA.X7.A8M8.01A	TCGA.XH.A853.01A	TCGA.XM.A8R8.01A	TCGA.XM.A8R9.01A	TCGA.XM.A8RB.01A	TCGA.XM.A8RC.01A	TCGA.XM.A8RD.01A	TCGA.XM.A8RE.01A	TCGA.XM.A8RF.01A	TCGA.XM.A8RG.01A	TCGA.XM.A8RH.01A	TCGA.XM.A8RI.01A	TCGA.XM.A8RL.01A	TCGA.XM.AAZ1.01A	TCGA.XM.AAZ2.01A	TCGA.XM.AAZ3.01A	TCGA.XU.A92O.01A	TCGA.XU.A92Q.01A	TCGA.XU.A92T.01A	TCGA.XU.A92U.01A	TCGA.XU.A92V.01A	TCGA.XU.A92W.01A	TCGA.XU.A92X.01A	TCGA.XU.A92Y.01A	TCGA.XU.A92Z.01A	TCGA.XU.A930.01A	TCGA.XU.A931.01A	TCGA.XU.A932.01A	TCGA.XU.A933.01A	TCGA.XU.A936.01A	TCGA.XU.AAXV.01A	TCGA.XU.AAXW.01A	TCGA.XU.AAXX.01A	TCGA.XU.AAXY.01A	TCGA.XU.AAXZ.01A	TCGA.XU.AAY0.01A	TCGA.XU.AAY1.01A	TCGA.YT.A95D.01A	TCGA.YT.A95E.01A	TCGA.YT.A95F.01A	TCGA.YT.A95G.01A	TCGA.YT.A95H.01A	TCGA.ZB.A961.01A	TCGA.ZB.A962.01A	TCGA.ZB.A963.01A	TCGA.ZB.A964.01A	TCGA.ZB.A965.01A	TCGA.ZB.A966.01A	TCGA.ZB.A969.01A	TCGA.ZB.A96A.01A	TCGA.ZB.A96B.01A	TCGA.ZB.A96C.01A	TCGA.ZB.A96D.01A	TCGA.ZB.A96E.01A	TCGA.ZB.A96F.01A	TCGA.ZB.A96G.01A	TCGA.ZB.A96H.01A	TCGA.ZB.A96I.01A	TCGA.ZB.A96K.01A	TCGA.ZB.A96L.01A	TCGA.ZB.A96M.01A	TCGA.ZB.A96O.01A	TCGA.ZB.A96P.01A	TCGA.ZB.A96Q.01A	TCGA.ZB.A96R.01A	TCGA.ZB.A96V.01A	TCGA.ZC.AAA7.01A	TCGA.ZC.AAAA.01A	TCGA.ZC.AAAF.01A	TCGA.ZC.AAAH.01A	TCGA.ZL.A9V6.01A	TCGA.ZT.A8OM.01A
hsa-mir-3127	23.547	10.195	19.68	39.912	37.598	8.125	55.201	10.678	37.121	16.007	22.193	15.538	23.267	91.005	12.011	19.729	22.928	10.069	13.343	13.154	16.248	9.197	21.274	9.497	58.143	40.627	8.909	22.313	24.705	18.747	16.839	13.742	7.357	25.771	10.516	14.948	16.122	19.427	15.917	9.295	5.188	24.424	20.58	19.028	18.788	62.098	10.576	24.167	18.474	23.25	12.399	9.342	42.188	17.255	17.006	46.33	21.048	10.424	40.177	25.635	12.807	20.337	35.161	37.446	11.682	19.614	19.775	15.887	8.981	15.905	21.382	6.859	48.605	35.137	15.572	38.104	12.004	22.821	62.29	31.738	18.417	15.277	27.468	14.58	18.271	16.942	10.761	23.276	13.325	18.776	14.853	13.553	36.47	29.692	31.091	10.482	28.742	48.019	45.317	18.063	21.38	26.436	12.3	7.556	27.415	23.516	21.015	21.94	19.696	32.707	21.417	17.393	28.698	15.668	16.27	52.306	28.934	12.522	8.588	22.855	12.525	13.178
hsa-mir-3130-2	8.83	3.641	12.11	8.187	9.847	3.693	2.629	17.797	15.567	16.007	12.682	6.042	6.205	15.567	15.014	11.837	31.844	3.021	10.007	4.604	18.16	8.583	14.505	9.497	27.687	17.924	0	6.973	19.594	3.605	11.226	8.016	6.131	9.664	12.619	5.232	8.485	21.856	4.681	6.639	20.752	13.394	2.058	7.784	7.307	3.764	12.087	20.587	2.842	23.25	15.316	20.759	1.14	12.325	14.321	5.702	9.97	6.415	11.744	14.058	9.758	12.202	12.864	11.397	3.338	7.846	5.65	26.479	11.547	5.86	4.276	20.578	2.859	20.078	6.229	13.011	14.404	16.165	0	8.28	3.81	3.395	25.015	16.662	11.166	1.614	0.897	8.867	17.766	7.681	10.283	16.564	14.919	9.501	10.973	6.552	12.774	18.588	13.897	14.45	11.253	13.708	15.99	11.334	3.705	8.109	7.274	20.786	8.293	52.127	6.814	18.48	18.569	8.295	7.321	11.888	1.157	15.205	13.496	21.652	15.029	13.178
hsa-mir-32	348.795	214.833	339.093	215.935	498.615	453.527	557.268	558.825	419.109	369.312	538.441	227.021	321.089	281.398	426.397	241.482	448.363	554.822	348.021	402.504	479.794	379.512	483.501	368.489	153.665	460.041	263.699	306.801	395.279	470.833	472.198	352.713	53.951	506.831	355.436	277.292	262.189	488.11	344.546	406.331	396.02	367.149	307.664	281.963	378.899	108.201	447.21	446.646	341.064	413.083	449.278	429.711	701.241	484.36	409.942	200.289	263.656	447.412	606.977	885.654	574.501	296.099	608.893	415.162	229.459	345.204	360.192	251.018	207.85	426.084	341.398	344.337	218.248	284.442	304.173	394.046	303.691	410.77	283.971	342.223	323.256	507.536	347.763	326.305	374.562	392.089	444.797	274.876	396.034	316.634	150.813	403.564	321.596	200.717	276.166	242.407	266.13	483.293	444.712	397.388	420.855	177.221	236.165	329.953	188.201	328.407	214.998	327.953	222.878	216.684	150.891	353.29	373.076	283.866	301.799	213.98	437.478	325.573	403.654	357.261	351.94	396.662
hsa-mir-3200	5.887	4.369	7.569	11.257	6.266	6.648	0	1.186	1.197	3.43	7.926	1.726	3.878	5.987	3.003	1.578	6.369	2.014	3.336	3.288	5.735	1.839	3.868	0.95	8.306	4.78	3.564	0	4.259	2.884	0.702	1.145	6.131	6.443	13.671	1.495	0.849	15.785	4.681	2.656	5.188	9.454	1.029	3.46	3.131	72.448	0.755	5.37	8.527	2.325	8.752	3.114	17.103	18.487	11.636	7.84	17.725	1.604	6.181	3.308	0.61	8.135	1.715	17.909	0.834	6.538	0	4.237	6.415	5.86	0	5.487	12.39	25.098	12.458	5.576	12.004	5.705	7.328	15.179	4.446	2.546	9.319	14.58	5.075	0.807	0.897	3.325	0.74	2.56	37.703	4.518	33.154	9.501	4.572	19.655	4.258	35.627	7.855	6.021	1.125	0.979	1.845	5.037	15.56	1.622	5.658	23.095	1.037	8.177	3.894	9.783	6.753	3.687	5.694	3.566	10.416	18.783	2.454	16.841	3.757	5.271
hsa-mir-320a	2568.135	4195.439	3869.293	4336.094	6671.775	3739.014	5309.814	2782.263	4351.545	5025.163	2282.166	4059.613	4732.567	7419.339	3762.5	2925.399	4339.699	3287.65	4020.591	2734.662	2961.913	4831.88	2688.264	3489.252	6765.391	3783.09	3087.776	3758.31	5839.739	3714.749	6105.596	2590.376	6351.525	1803.973	3115.852	3646.646	3372.819	2581.398	4101.787	1880.276	2266.307	6069.784	2584.79	4483.729	2143.964	12006.602	2003.378	2738.951	2391.001	2884.604	2061.864	2079.014	2859.696	3969.784	3936.515	2348.585	2533.539	4304.133	6082.131	4141.323	2459.012	3518.215	2771.748	3436.887	3402.665	5180.675	3590.621	5823.198	5175.726	2284.444	3458.88	2837.008	4074.274	2720.601	4345.629	6841.903	3747.522	2874.441	3643.986	4312.287	3978.777	2793.997	4331.585	3947.593	3908.032	3039.903	3222.984	3081.273	4354.155	5288.904	10142.146	3717.908	4447.642	7747.185	3815.108	6983.936	6468.018	4095.598	4435.639	3394.653	4649.664	5880.613	4175.933	5936.641	4301.942	5640.496	5424.253	6092.528	2865.279	6435.093	4243.437	3990.549	5334.487	3089.35	5078.528	6218.502	11257.53	4261.072	4607.052	4305.181	6927.338	5035.366
hsa-mir-320b-1	10.302	16.021	21.193	19.444	28.646	15.512	34.172	7.119	17.962	29.728	17.966	18.99	14.736	37.121	29.027	11.048	19.106	16.111	6.671	11.838	12.425	23.298	12.571	6.648	30.456	16.729	12.472	12.551	43.447	15.142	29.469	10.307	15.94	11.812	10.516	17.191	13.576	14.57	10.299	6.639	6.053	19.697	5.145	28.542	9.394	48.926	1.511	9.846	10.658	10.075	8.023	9.342	10.262	16.022	14.321	17.819	17.725	17.64	26.578	21.5	13.417	8.948	15.437	27.677	17.522	19.614	9.888	13.769	16.679	7.534	9.265	6.859	17.155	11.712	14.534	40.892	18.005	11.41	10.992	15.179	27.308	17.823	24.034	18.051	20.301	20.976	12.555	8.867	12.584	22.19	77.691	15.058	28.181	24.941	19.204	18.344	20.226	32.529	21.752	12.042	12.378	21.541	10.455	30.225	14.078	34.057	21.015	45.036	15.55	22.486	10.708	14.132	18.569	9.216	44.741	19.02	45.137	18.783	22.084	21.652	30.059	17.132
hsa-mir-323b	80.944	39.325	236.911	98.245	10.742	57.614	39.429	1.186	3.592	34.301	6.341	12.085	43.432	161.654	37.034	380.373	1.274	27.187	15.566	25.65	7.646	46.596	250.453	27.542	2.769	3.585	188.866	9.762	11.927	5.047	47.711	35.5	29.428	3.221	10.516	47.087	60.244	1.214	37.451	22.574	42.369	293.877	14.406	4.325	225.461	3.764	53.635	14.321	1.421	149.578	53.972	45.67	58.152	3.697	2.685	59.873	21.048	17.64	41.413	31.424	15.247	54.502	0.858	6.512	37.548	35.305	8.475	108.033	94.944	30.973	23.52	20.578	54.324	10.039	53.983	1177.491	289.287	0	9.16	11.039	6.351	99.301	42.183	179.12	2.03	58.087	13.452	39.901	5.922	49.501	68.551	21.082	14.919	42.756	79.558	131.031	160.742	21.686	163.746	238.433	25.881	20.562	7.38	0	61.499	65.681	42.03	8.083	33.173	45.994	40.887	297.851	15.193	56.22	6.508	43.985	13.888	8.944	25.765	85.406	42.584	57.984
hsa-mir-324	341.437	212.649	459.441	524.998	877.276	457.959	975.218	461.535	368.816	330.437	660.502	270.18	246.633	1306.407	274.255	521.632	582.108	246.7	304.658	368.962	404.288	240.95	354.89	296.311	305.945	369.228	522.053	398.841	277.718	643.88	319.242	265.68	463.49	443.477	300.754	286.261	246.067	444.399	282.753	231.051	289.665	413.634	260.331	341.642	326.709	688.726	240.224	230.931	405.724	296.055	288.092	283.36	384.257	548.449	407.257	695.666	603.751	295.067	395.586	473.011	301.888	286.338	517.988	713.101	181.064	283.747	305.104	181.114	291.247	229.365	287.943	252.422	222.06	890.135	537.753	401.481	555.766	360.375	492.827	1326.115	474.405	409.085	363.949	419.336	365.426	223.475	235.85	233.866	266.49	190.322	422.732	308.696	487.367	231.596	360.295	283.026	246.968	1606.33	421.147	338.381	322.956	178.2	241.7	362.697	364.546	411.928	306.332	501.167	158.606	294.363	257.001	517.434	477.74	266.355	341.66	868.997	557.842	457.949	224.525	482.363	227.947	365.034
hsa-mir-326	4.415	14.565	12.867	4.094	11.637	20.682	31.543	7.119	22.752	11.434	22.721	12.085	10.082	10.777	16.015	11.048	10.19	6.042	4.448	7.892	6.69	6.131	11.604	5.698	9.691	4.78	7.127	2.789	11.075	13.7	11.226	5.726	53.951	7.517	15.774	3.737	11.031	7.285	10.299	7.967	18.158	10.242	10.29	22.488	10.438	7.527	12.087	11.636	9.237	6.975	5.105	8.304	39.908	11.092	11.636	44.192	5.539	13.631	7.417	9.096	5.489	9.762	19.725	16.281	5.841	7.846	12.713	14.828	7.698	11.719	5.702	5.487	7.624	28.444	14.534	20.446	6.002	12.361	16.489	4.14	8.891	37.344	7.848	15.968	12.181	7.261	6.277	8.867	5.182	9.388	12.568	12.047	33.154	3.563	28.348	5.241	4.258	54.216	10.272	4.817	20.255	9.791	5.535	6.297	2.964	17.029	16.165	19.631	11.403	9.199	9.735	10.87	1.688	10.138	9.762	41.607	38.193	9.839	8.588	14.435	13.777	18.449
hsa-mir-328	565.137	1717.938	1110.378	2583.031	3094.637	542.164	570.411	732.05	461.02	738.625	249.934	912.399	1925.756	1287.248	557.519	675.517	862.335	498.434	811.679	863.543	886.949	1188.81	679.802	470.109	2084.854	449.287	1610.704	514.589	1375.81	854.421	990.002	730.619	919.622	690.449	624.643	1649.549	1369.492	1019.931	675.985	509.905	802.416	716.178	1288.279	1491.117	1748.364	1053.788	567.322	1053.512	542.86	544.835	486.475	483.685	179.016	1021.717	663.246	1378.502	741.118	472.268	1041.503	4736.721	379.342	332.705	738.39	1146.172	1112.249	996.384	1081.989	324.099	1198.346	781.014	1426.173	1181.172	1133.172	773.012	484.809	857.794	1721.315	856.722	289.467	554.733	767.177	708.684	822.074	651.221	224.331	890.672	465.423	2266.62	673.628	1675.346	1275.052	829.715	2912.601	2281.518	1198.851	1402.028	1044.293	154.902	675.527	851.373	747.187	2274.503	774.915	1377.744	1123.277	1182.266	951.326	1944.621	1492.765	1275.571	1239.251	760.933	754.594	1055.282	683.319	241.322	244.201	1147.556	707.928	795.117	1154.765	577.202
hsa-mir-330	148.643	46.608	218.745	109.502	89.518	120.399	218.176	191.021	193.987	152.07	221.929	88.046	83.762	1011.837	194.181	87.596	197.433	79.548	88.951	75.634	126.161	61.924	215.641	89.273	177.199	212.694	97.996	136.666	152.489	173.047	69.461	124.824	176.567	230.866	165.099	91.185	71.275	125.063	113.288	86.312	83.873	176.484	139.941	138.387	87.679	627.569	83.852	160.22	104.451	124.002	101.379	85.112	359.172	138.037	198.705	140.416	260.333	82.587	160.707	127.349	93.921	113.071	174.949	117.222	52.567	62.764	77.688	98.501	57.736	91.244	52.029	91.915	145.816	187.397	142.224	135.686	133.24	116.005	93.436	299.445	189.254	169.745	187.37	144.407	163.427	87.938	93.264	43.226	92.531	46.94	135.96	106.914	759.232	86.7	106.991	60.274	64.936	357.823	91.843	90.315	138.41	40.144	82.412	66.746	124.479	120.821	34.755	106.238	50.795	91.988	72.038	181.537	173.877	56.22	128.529	254.399	160.871	83.182	88.338	102.247	136.518	106.743
hsa-mir-331	176.605	73.553	147.596	156.578	180.826	192.786	806.987	409.331	207.159	190.945	208.19	106.173	128.746	298.163	112.104	116.006	202.528	128.888	110.077	138.114	171.082	99.323	228.212	131.061	153.665	192.381	121.159	182.686	98.82	212.704	152.956	215.292	136.104	267.375	190.337	124.819	127.276	225.842	147.93	139.427	181.581	152.848	180.071	150.496	173.271	170.3	177.524	181.702	170.532	127.877	140.764	133.896	255.411	152.826	265.836	122.597	183.895	161.966	124.857	190.197	164.666	156.998	275.288	236.072	77.599	137.297	149.727	121.802	106.491	184.999	109.76	131.699	131.52	264.363	202.436	141.262	109.233	260.535	179.543	415.36	182.903	182.475	142.244	149.267	274.07	170.228	163.212	104.187	127.323	127.166	116.537	132.514	170.744	104.515	117.965	74.687	83.032	243.196	161.329	156.547	141.786	92.038	87.332	83.118	51.866	146.77	94.567	199.774	92.261	98.121	109.031	163.057	138.427	124.422	145.612	155.73	277.764	84.971	103.061	107.058	116.478	185.812
hsa-mir-335	809.441	716.596	433.706	813.593	651.691	788.133	3322.577	966.97	508.918	607.136	1319.419	616.322	549.108	738.821	619.576	496.379	580.834	982.771	672.693	724.771	357.456	557.925	365.527	551.784	798.779	685.879	481.073	1499.14	394.427	720.309	1013.857	568.005	8247.173	433.813	983.234	719.015	1080.151	363.047	625.427	549.742	800.687	448.3	458.924	385.753	522.943	1707.702	523.507	577.328	264.325	286.755	465.324	385.079	543.889	252.656	529.881	1632.961	818.664	569.287	1121.857	1003.08	672.691	1112.813	438.231	787.993	1170.657	991.154	878.586	2067.458	2584.014	575.924	1142.507	1521.394	412.669	264.363	5986.918	767.646	963.888	296.667	1515.122	401.56	870.06	415.874	517.475	384.623	85.266	955.214	506.674	1621.548	612.187	941.369	838.609	1245.326	392.878	2479.859	826.668	1897.324	1474.359	743.528	570.996	750.219	381.471	668.741	967.414	659.907	1128.463	570.861	856.759	1307.191	398.071	1506.564	1129.247	379.379	381.517	734.55	469.375	451.736	898.103	487.465	1331.199	534.088	1028.267	593.016
hsa-mir-337	75.793	398.352	364.828	301.899	37.598	131.479	39.429	7.119	41.911	168.077	26.948	271.044	362.194	99.388	128.119	642.373	28.023	219.512	121.196	78.922	50.656	273.445	78.327	191.842	8.306	11.949	404.458	128.299	63.892	23.794	534.643	210.711	432.836	10.738	195.595	344.559	716.141	3.643	90.818	82.328	191.093	135.514	155.375	64.869	553.214	26.345	315.011	21.482	41.212	177.478	205.676	210.704	404.781	33.277	3.58	250.183	7.755	175.597	98.278	7.442	132.343	357.922	2.573	29.306	221.115	79.763	16.95	221.362	211.699	335.677	247.317	223.613	330.707	33.464	564.745	1706.294	614.584	8.558	111.756	33.118	17.147	161.257	67.689	190.923	18.271	289.63	224.192	342.487	122.882	413.929	357.609	131.008	16.577	148.459	454.484	442.884	293.807	54.216	282.779	252.883	144.036	323.111	226.324	114.602	151.153	306.513	151.953	41.571	545.274	87.9	811.89	17.393	92.847	625.796	12.202	255.587	86.801	11.628	230.659	223.74	100.197	114.65
hsa-mir-338	1489.371	3204.293	1674.272	2286.248	1791.255	2208.544	1493.057	805.61	1325.581	1329.753	4294.319	2703.531	2434.534	2385.301	1838.71	6318.767	1010.091	2074.29	2252.687	1819.819	1513.93	1966.227	1467.908	2123.562	1709.691	2233.29	3442.344	1355.502	1270.175	2305.855	3024.733	1974.274	6353.977	1897.393	1804.523	2992.656	1757.26	2512.188	3066.276	2674.348	2329.428	2233.624	1679.29	2281.65	1720.181	1107.419	2116.691	3323.44	3153.421	1120.671	2354.333	1876.614	4593.985	5376.032	1679.15	1565.248	2203.414	1537.076	1011.216	1265.22	1979.041	2975.637	761.545	1369.219	2374.69	1643.642	1970.463	2089.7	3296.094	1603.045	2077.609	1696.992	1819.366	3674.318	2982.559	1933.056	1882.163	1948.306	1681.84	4636.571	1806.803	2088.708	960.885	1696.785	1357.153	1784.572	2542.337	2013.911	2067.521	1249.468	2614.085	2486.135	4349.837	2275.58	1639.619	2777.851	3386.235	932.508	1376.432	1654.577	1328.958	1525.474	2186.368	2780.675	2846.721	1113.341	2607.457	3180.217	1721.863	3694.863	1960.606	1400.116	638.113	1901.351	1535.028	3892.062	3216.272	1979.377	2338.493	1626.322	2194.304	4815.292
hsa-mir-339	155.265	433.308	480.634	365.349	293.619	172.843	352.235	163.732	165.249	299.566	216.116	414.334	432.772	1083.683	586.546	695.246	156.672	173.193	215.706	186.125	437.74	296.13	276.562	201.34	1351.14	399.1	351.005	779.553	850.191	448.481	436.415	131.695	431.609	182.545	199.801	388.657	191.763	245.269	247.175	159.345	254.214	258.423	199.622	338.182	279.738	1172.34	167.704	402.787	561.334	383.632	145.869	200.324	697.82	285.933	293.583	482.547	519.558	203.661	292.981	309.276	240.29	319.69	136.358	503.078	290.37	383.124	396.918	299.739	223.247	150.678	351.376	231.845	591.842	761.3	222.161	790.88	1063.518	290.011	492.827	238.728	533.467	370.043	289.884	343.661	481.145	192.818	227.779	231.65	310.905	189.469	346.183	186.724	530.468	515.45	268.85	340.68	250.162	766.763	268.277	225.186	210.428	358.359	215.254	260.688	882.469	261.104	605.389	243.655	255.014	510.024	240.452	309.808	209.328	235.019	327.831	436.282	583.304	436.483	235.567	298.319	350.688	283.33
hsa-mir-33a	196.473	253.43	278.541	62.427	63.558	191.309	754.414	537.469	204.765	228.676	305.944	215.799	127.97	140.1	189.176	222.542	499.314	427.948	489.231	209.144	318.269	163.086	292.034	353.294	123.208	595.066	276.172	959.45	283.681	313.648	240.66	475.246	45.368	202.947	284.98	226.467	282.553	480.825	360.463	126.148	577.601	111.09	276.795	184.227	273.475	174.063	584.696	385.78	199.665	242.579	343.523	381.966	275.936	346.324	268.521	107.629	237.069	550.846	140.927	320.853	603.165	43.113	361.048	301.196	159.37	122.914	227.415	79.436	46.189	422.735	194.575	370.402	91.492	189.07	151.568	337.355	91.227	315.685	430.536	1090.146	181.633	190.963	177.07	276.318	294.371	315.446	354.223	110.837	317.568	371.256	103.969	701.719	125.986	178.151	154.543	124.479	113.904	971.233	122.054	504.562	436.609	283.946	159.288	195.201	71.872	470.312	161.653	125.869	108.847	90.966	134.341	275.023	180.63	341.008	139.918	279.363	469.884	169.048	458.865	404.175	221.685	438.832
hsa-mir-340	153.794	212.649	155.165	183.186	223.795	158.808	152.46	147.122	162.854	98.331	251.519	236.516	289.29	258.647	167.155	232.801	151.577	268.852	160.112	244.002	211.224	222.557	146.984	313.406	195.195	223.448	188.866	259.386	159.304	219.193	235.046	254.228	156.949	172.881	91.488	220.488	273.22	159.061	271.518	273.543	188.499	130.787	204.766	190.282	228.592	316.137	216.051	230.036	319.037	167.403	253.813	234.577	233.747	244.029	324.91	304.354	181.679	194.039	228.698	161.254	212.846	402.663	144.934	188.858	246.981	111.145	223.178	332.573	272.001	251.967	475.391	145.417	253.51	368.101	297.944	218.398	313.294	249.125	329.773	118.674	204.496	173.988	161.374	133.299	222.301	241.224	269.03	505.417	283.516	208.245	142.815	115.949	109.409	155.585	149.971	128.41	95.807	159.549	163.746	118.012	87.772	176.242	167.283	133.493	184.496	81.088	143.871	240.191	191.779	130.828	298.861	91.312	62.461	135.482	113.073	281.741	133.095	180.675	155.818	114.276	123.993	142.324
hsa-mir-342	4022.921	1294.097	2749.075	1587.274	1980.138	6647.053	1571.915	3318.545	6150.12	5481.373	2348.745	2640.518	2996.051	883.711	3319.087	2227.786	4658.139	1712.8	3137.751	3211.484	4518.853	1969.906	2884.566	2709.536	1731.84	3362.481	2097.122	1676.248	3739.818	3776.036	1846.694	2773.603	2812.818	4539.999	4074.899	2166.014	1717.38	3130.218	3476.361	1764.751	2479.881	6017.784	3287.581	4463.836	1290.136	1365.221	1816.789	3027.168	3322.532	3841.746	2980.842	2730.847	8449.1	5844.37	3070.088	1570.95	2499.197	3650.655	1602.122	1987.14	2219.941	3051.289	4873.714	2057.899	1956.658	1059.149	1512.807	1588.723	1023.855	1977.229	1597.941	2280.033	1826.037	1813.734	939.511	2092.905	3333.398	3859.529	1247.639	3075.868	5947.525	6639.561	2619.748	4337.771	4311.016	2374.319	4449.763	1988.419	2331.05	1228.132	2988.831	2841.512	3685.095	1201.924	2929.915	1105.899	969.777	4320.206	1499.694	1734.055	3344.337	2090.428	3803.85	2062.838	4624.995	2047.477	1212.395	2239.085	2214.268	1712.004	2393.809	6295.088	4917.519	1411.037	2407.888	4548.268	3975.492	9758.248	2690.617	5561.01	2286.986	2244.237
hsa-mir-345	123.624	96.857	189.226	174.999	153.971	162.502	696.585	116.274	148.484	180.654	813.21	145.88	109.356	209.552	289.269	153.885	104.448	106.735	104.518	97.995	148.143	91.353	139.248	142.457	364.088	267.66	146.104	143.639	215.529	188.91	164.883	106.501	85.831	142.815	132.5	104.638	130.67	149.347	143.249	127.476	111.543	150.484	107.014	157.415	123.168	550.416	106.514	113.675	119.372	171.278	105.026	122.478	221.205	182.405	220.187	188.885	142.906	120.272	92.715	110.81	216.505	97.615	143.218	237.7	110.975	146.45	142.664	40.248	43.623	101.289	116.175	192.061	228.731	190.743	86.165	271.371	378.113	328.997	961.837	132.473	237.52	149.375	274.679	154.821	99.477	79.87	106.715	91.995	138.427	102.415	210.224	112.938	258.603	73.636	140.826	64.205	74.516	1217.527	168.58	111.991	121.53	83.225	60.886	124.677	342.318	149.202	109.924	129.333	99.518	95.055	93.455	153.274	74.278	90.321	204.182	746.553	834.448	256.702	119.01	137.131	162.819	151.549
hsa-mir-34a	715.987	5874.78	1314.742	2870.602	1654.292	658.87	9536.637	366.618	459.822	672.309	524.174	1662.516	1337.869	4242.53	955.889	551.62	219.087	1023.048	1254.211	699.779	422.448	1624.115	787.139	785.414	663.111	3427.006	2469.508	656.833	2029.213	961.855	2368.006	768.409	904.908	352.204	761.349	2145.086	1708.046	455.326	1086.07	969.352	1358.401	508.179	1113.353	1144.285	1657.553	1731.224	1127.844	1876.987	253.666	433.233	1255.936	1086.734	1817.526	1335.997	404.571	1611.578	710.1	891.616	1791.88	2097.124	903.223	2144.281	370.481	973.595	2836.111	2306.59	2292.517	1749.713	2296.616	1027.958	1787.527	256.538	824.385	1290.027	3125.821	1065.039	908.672	959.415	4325.516	3761.695	1016.128	817.32	406.132	734.533	1022.179	1363.439	1120.96	1717.976	1500.488	1587.439	1252.201	1206.174	3534.243	2623.568	908.969	4593.936	3589.559	3801.285	877.944	920.012	1089.273	4345.348	2321.671	2032.613	1051.405	930.082	3162.733	1972.335	1816.197	3173.596	2458.059	563.09	322.433	1089.383	1026.606	3034.952	3850.499	883.698	2499.219	457.102	3017.168	2045.247
hsa-mir-34c	517.306	6530.932	265.673	769.588	2123.367	387.788	207.661	210.004	477.784	294.993	473.976	501.517	109.356	1828.491	1105.028	767.848	90.437	271.873	886.176	647.821	618.379	3595.86	336.517	827.201	210.423	411.05	1500.235	620.574	221.493	1140.67	1786.353	833.684	120.164	340.393	334.405	1744.471	1710.592	228.27	630.108	750.252	494.593	188.302	1271.815	1461.709	958.208	1504.471	1436.056	4137.965	466.831	155.003	1387.948	1651.379	117.444	447.386	1198.498	927.317	181.679	490.71	850.509	2542.018	869.07	1843.301	607.177	781.481	2766.856	3074.146	2539.708	6576.253	2698.203	397.622	1958.583	268.885	374.547	2831.032	372.69	333.638	614.584	617.106	214.352	855.558	892.288	1307.034	708.279	774.106	58.874	1574.005	536.267	267.118	568.513	209.098	1687.501	1078.178	198.925	1203.112	880.621	4295.186	7565.538	23.235	1231.417	841.739	634.659	1535.265	604.557	887.851	1023.249	1056.579	4739.654	113.167	60.125	2412.138	586.04	218.496	506.439	675.565	912.72	79.648	247.673	292.479	2192.491	121.493	1034.529	636.504
hsa-mir-3607	128.775	293.484	381.48	398.098	358.072	178.013	438.98	157.8	264.637	410.474	202.378	355.637	134.175	446.645	501.466	147.572	203.802	414.858	392.497	292.671	195.932	362.958	190.499	215.585	272.72	903.353	454.347	1437.78	524.767	272.55	584.459	256.518	114.033	134.224	169.305	186.107	405.587	195.487	312.713	246.985	300.906	111.878	148.173	281.098	226.504	451.624	377.711	315.069	114.399	117.802	218.804	207.59	416.184	184.87	187.965	188.172	335.663	203.661	325.122	305.968	351.897	54.502	169.804	156.296	352.949	370.048	522.632	73.081	382.342	239.41	309.325	227.729	158.206	200.782	257.457	294.605	482.544	616.155	364.582	349.123	252.762	260.558	135.377	280.483	187.789	343.683	358.707	183.99	289.438	233.849	267.35	546.618	464.159	484.57	299.941	651.223	339.582	765.214	169.788	401	343.211	375.983	324.111	764.434	258.591	304.892	410.598	381.072	183.486	460.964	338.774	231.541	180.63	475.568	320.509	416.073	555.527	291.585	813.442	215.319	425.835	328.136
