	TCGA.AF.2687.01A	TCGA.AF.2690.01A	TCGA.AF.2693.01A	TCGA.AF.3911.01A	TCGA.AF.4110.01A	TCGA.AF.6136.01A	TCGA.AF.6655.01A	TCGA.AF.6672.01A	TCGA.AF.A56K.01A	TCGA.AF.A56L.01A	TCGA.AF.A56N.01A	TCGA.AG.3591.01A	TCGA.AG.3592.01A	TCGA.AG.3725.01A	TCGA.AG.3731.01A	TCGA.AG.3732.01A	TCGA.AG.3742.01A	TCGA.AG.4021.01A	TCGA.AG.4022.01A	TCGA.AG.A01W.01A	TCGA.AG.A01Y.01A	TCGA.AG.A020.01A	TCGA.AG.A026.01A	TCGA.AG.A02N.01A	TCGA.AG.A036.01A	TCGA.AH.6544.01A	TCGA.AH.6547.01A	TCGA.AH.6549.01A	TCGA.AH.6643.01A	TCGA.AH.6644.01A	TCGA.AH.6897.01A	TCGA.AH.6903.01A	TCGA.BM.6198.01A	TCGA.CI.6619.01B	TCGA.CI.6620.01A	TCGA.CI.6621.01A	TCGA.CI.6622.01A	TCGA.CI.6623.01B	TCGA.CI.6624.01C	TCGA.CL.4957.01A	TCGA.CL.5917.01A	TCGA.CL.5918.01A	TCGA.DC.4745.01A	TCGA.DC.4749.01A	TCGA.DC.5337.01A	TCGA.DC.5869.01A	TCGA.DC.6154.01A	TCGA.DC.6155.01A	TCGA.DC.6156.01A	TCGA.DC.6157.01A	TCGA.DC.6158.01A	TCGA.DC.6160.01A	TCGA.DC.6681.01A	TCGA.DC.6682.01A	TCGA.DC.6683.01A	TCGA.DT.5265.01A	TCGA.DY.A0XA.01A	TCGA.DY.A1DC.01A	TCGA.DY.A1DD.01A	TCGA.DY.A1DE.01A	TCGA.DY.A1DF.01A	TCGA.DY.A1DG.01A	TCGA.DY.A1H8.01A	TCGA.EF.5830.01A	TCGA.EF.5831.01A	TCGA.EI.6506.01A	TCGA.EI.6507.01A	TCGA.EI.6508.01A	TCGA.EI.6509.01A	TCGA.EI.6510.01A	TCGA.EI.6511.01A	TCGA.EI.6512.01A	TCGA.EI.6513.01A	TCGA.EI.6514.01A	TCGA.EI.6881.01A	TCGA.EI.6882.01A	TCGA.EI.6883.01A	TCGA.EI.6884.01A	TCGA.EI.6885.01A	TCGA.EI.6917.01A	TCGA.EI.7002.01A	TCGA.EI.7004.01A	TCGA.F5.6464.01A	TCGA.F5.6465.01A	TCGA.F5.6571.01A	TCGA.F5.6702.01A	TCGA.F5.6810.01A	TCGA.F5.6811.01A	TCGA.F5.6812.01A	TCGA.F5.6813.01A	TCGA.F5.6814.01A	TCGA.F5.6861.01A	TCGA.F5.6863.01A	TCGA.F5.6864.01A	TCGA.G5.6233.01A	TCGA.G5.6235.01A	TCGA.G5.6572.01A	TCGA.G5.6572.02A	TCGA.G5.6641.01A
hsa-mir-3607	215.391	536.376	591.905	422.797	505.798	413.199	441.363	564.466	111.52	101.928	85.889	948.474	581.52	568.378	349.615	13.189	29.495	298.552	358.326	366.436	176.363	248.033	290.673	361.379	145.509	387.803	404.875	269.779	501.749	423.04	91.885	184.577	227.908	230.398	344.724	333.392	534.849	260.602	279.547	403.868	40.212	39.017	550.284	443.931	76.655	62.882	44.727	23.381	16.335	34.34	17.693	33.596	385.819	213.678	278.301	1000.196	587.044	325.477	248.82	428.231	316.678	473.256	252.326	134.979	36.944	333.763	362.156	348.503	647.23	1273.859	322.685	262.827	281.644	668.517	132.185	124.441	260.151	81.251	130.171	161.754	320.228	71.382	371.2	868.632	411.067	189.972	233.448	731.663	389.317	488.887	115.271	126.129	111.789	118.371	368.048	391.561	674.784	561.567	322.464
hsa-mir-361	972.12	1475.397	818.279	778.218	881.877	1207.247	1075.115	1145.963	1378.756	932.049	1316.971	1242.466	1434.587	1694.252	940.038	1434.643	1147.418	750.974	1124.966	822.209	687.814	692.012	952.205	569.674	532.432	978.449	1112.309	809.862	1737.107	1149.8	1416.103	1589.257	998.142	852.359	837.621	858.592	947.434	930.421	1291.825	1061.347	1514.658	1981.509	1061.466	964.996	1347.378	1256.116	2510.629	928.368	1360.741	1254.833	1054.18	1457.919	1145.19	1166.626	1088.235	1877.066	2144.013	724.985	2002.991	981.811	1384.565	1829.406	786.069	1365.305	793.06	905.364	1181.44	1103.594	982.538	1400.721	1396.592	1648.687	1592.546	1770.755	1136.563	802.247	1094.401	949.74	1201.152	850.602	1114.867	1209.354	1402.709	2940.907	1008.781	1039.197	1221.015	1318.893	953.211	1236.087	1323.509	983.947	1146.869	1235.227	785.937	915.492	1572.133	1130.166	932.599
hsa-mir-3613	15.249	20.35	39.199	36.627	47.419	46.319	70.92	65.692	61.859	32.712	69.454	47.249	44.404	60.942	18.978	18.318	47.424	26.985	62.171	56.025	39.682	146.34	48.446	32.625	49.606	73.575	40.4	42.071	46.004	24.587	32.43	35.969	67.418	49.371	38.904	45.03	36.634	84.251	77.728	93.812	38.801	99.215	131.528	49.645	60.192	25.051	18.417	79.771	33.43	39.97	31.962	10.938	60.725	75.481	39.947	14.632	24.169	54.246	130.003	33.464	197.474	177.586	46.546	31.03	36.944	42.029	28.491	33.662	48.209	57.664	104.568	44.139	17.173	20.258	131.055	21.181	20.635	68.612	12.291	28.586	22.732	13.966	7.535	6.849	76.093	34.946	94.265	28.506	50.338	19.937	11.779	36.549	31.94	20.438	62.108	82.838	6.252	22.603	91.466
hsa-mir-3615	24.144	7.995	23.519	12.209	12.536	13.234	12.826	5.677	30.929	18.963	20.677	5.25	38.426	18.345	12.23	10.258	19.085	5.741	7.561	10.599	6.614	12.402	3.341	2.51	18.189	11.752	6.587	21.561	7.361	10.847	71.346	30.29	13.722	22.132	23.681	21.649	10.532	26.165	10.909	26.236	19.753	27.312	7.11	11.488	13.89	18.405	12.497	9.628	7.978	11.259	23.972	21.095	9.814	16.65	14.315	29.264	6.36	8.616	8.451	9.075	8.547	27.919	33.684	10.86	9.852	46.48	9.497	7.26	8.275	27.26	38.491	21.066	22.898	15.277	59.879	43.687	17.687	28.889	28.492	39.044	13.837	18.621	9.518	10.273	16.542	11.561	22.775	13.303	9.639	7.801	28.607	12.9	8.872	14.903	27.604	15.372	5.001	11.553	12.913
hsa-mir-362	19.061	25.438	61.738	37.984	29.432	93.374	57.717	64.881	74.928	104.773	99.144	188.995	92.223	66.539	21.508	109.54	65.93	18.947	63.012	213.502	48.5	106.654	168.724	77.797	26.456	58.247	49.621	44.174	82.807	58.575	206.47	62.472	46.536	69.233	20.298	39.401	56.782	29.305	88.637	58.036	59.966	219.053	174.186	186.681	99.291	64.416	79.588	19.255	19.754	34.903	60.214	71.88	40.483	142.637	119.177	55.392	75.05	49.779	469.8	44.241	71.522	301.163	105.034	138.082	88.665	63.786	21.527	31.682	37.416	58.713	87.888	184.581	121.931	58.117	65.527	17.21	72.96	52.362	24.582	11.155	32.616	20.173	48.383	24.541	57.345	30.217	25.306	62.08	23.563	80.614	85.822	38.699	45.544	40.45	68.242	109.312	22.923	32.649	57.032
hsa-mir-363	24.144	37.793	4.9	52.002	9.266	2.206	5.281	6.894	11.326	12.326	5.302	5.25	3.416	4.353	14.339	5.129	1.735	10.909	14.703	13.628	8.818	2.48	0	2.51	3.307	17.883	3.952	1.052	1.227	23.864	1.081	16.091	8.949	9.647	4.398	11.69	1.832	3.14	6.364	1.59	8.466	2.23	17.774	3.693	4.116	4.601	0.658	9.628	2.659	3.941	5.137	9.376	22.695	4.44	5.326	16.722	3.18	5.425	15.909	47.077	14.844	5.95	0.612	4.654	4.926	6.922	7.598	5.28	0.72	3.145	3.208	3.009	2.29	14.28	5.649	5.295	8.844	18.959	4.469	3.486	11.86	15.518	33.709	3.995	2.206	10.51	68.959	0	13.923	19.07	21.035	20.783	13.604	31.083	32.971	10.675	2.918	12.055	25.826
hsa-mir-3653	24.78	57.417	89.178	29.392	19.076	43.379	27.915	19.87	27.444	14.697	9.543	23.624	26.472	18.967	24.039	6.594	3.47	34.448	24.785	52.997	2.205	14.882	25.058	37.644	18.189	28.613	33.374	9.466	17.788	20.248	4.324	22.717	27.444	18.159	19.283	29.009	31.138	30.874	22.273	55.651	2.116	12.263	20.618	31.182	6.688	14.315	13.155	6.877	7.218	3.378	10.274	8.594	25.149	27.75	22.637	39.715	42.613	32.548	15.66	29.494	21.142	29.75	38.278	12.412	17.24	22.745	18.361	18.481	26.623	34.599	16.038	20.063	34.347	35.535	20.336	13.238	16.95	12.639	10.615	10.458	17.79	2.586	19.432	22.258	27.018	15.765	9.49	26.606	34.808	42.474	12.621	15.049	7.689	8.516	75.91	37.576	29.592	32.147	31.206
hsa-mir-365a	162.655	183.88	60.758	94.508	91.022	49.26	94.686	45.417	64.037	76.328	101.795	88.373	101.617	52.236	59.886	91.222	78.075	147.554	62.171	124.164	112.431	119.056	66.821	30.115	72.755	78.174	80.799	35.234	53.978	52.066	90.804	54.9	115.147	51.073	41.61	113.44	50.829	72.738	60	89.837	142.506	120.953	92.425	54.979	59.163	46.012	161.149	107.278	155.372	81.066	83.615	123.447	153.96	66.046	102.532	377.294	113.847	137.211	99.677	89.616	120.553	48.973	86.661	74.471	261.069	33.129	62.681	51.483	69.436	61.858	68.001	67.211	77.28	83.689	57.619	15.886	59.695	58.682	74.304	27.191	57.325	72.416	139.597	75.905	89.602	147.143	94.898	74.116	94.786	106.619	47.959	78.114	102.325	60.037	65.175	62.342	122.12	179.822	95.771
hsa-mir-365b	162.02	185.333	59.778	94.96	88.842	51.466	92.422	45.417	63.166	74.431	99.674	89.248	103.324	53.791	63.26	92.321	77.497	143.535	60.911	125.678	103.613	121.536	66.821	30.115	69.448	77.152	78.604	34.708	52.751	55.682	92.966	53.953	112.761	49.371	42.964	116.471	49.913	74.308	60	87.452	142.506	120.953	89.581	55.389	58.134	45.5	161.149	105.903	154.992	80.503	82.474	126.572	153.96	67.156	104.196	378.34	110.667	135.616	98.683	92.452	121.003	49.889	85.742	74.471	258.606	32.635	64.58	51.483	69.436	62.907	67.36	69.218	81.287	83.689	55.359	15.886	57.484	60.487	75.98	27.191	56.336	70.865	139.993	75.335	90.153	146.355	94.898	71.583	93.715	108.353	47.959	80.264	102.325	61.314	65.175	61.488	122.12	177.311	95.053
hsa-mir-3677	24.144	5.088	15.68	35.271	10.356	4.411	27.161	10.543	11.326	18.489	21.737	19.249	17.932	10.572	13.917	22.714	67.087	31.004	7.981	12.114	13.227	29.764	18.376	30.115	41.338	13.795	5.27	42.597	15.335	7.955	96.209	21.771	54.292	24.402	51.421	33.772	16.027	14.129	8.182	38.161	62.787	45.148	11.375	44.311	54.019	75.152	32.23	147.164	13.296	42.785	63.354	28.127	10.428	19.98	31.958	5.226	23.533	27.123	8.7	18.717	6.747	17.392	29.397	12.412	91.128	46.974	16.462	23.762	8.994	12.581	27.585	39.625	47.513	4.981	23.725	80.754	7.37	16.25	15.643	23.705	10.872	11.38	10.708	11.985	12.406	27.589	29.735	5.701	8.568	4.334	48.801	19.349	14.195	8.942	22.236	19.642	7.085	6.028	15.424
hsa-mir-369	30.498	34.886	32.339	31.653	33.793	29.409	67.148	26.358	74.928	52.623	64.682	15.75	31.595	20.21	46.812	17.951	40.483	51.098	40.747	15.142	26.454	62.008	13.364	20.077	54.566	51.094	45.669	36.812	21.468	31.095	31.349	17.038	60.258	35.184	32.815	39.401	43.502	48.143	46.364	38.956	33.157	50.165	29.86	50.055	69.452	55.725	23.679	92.149	42.167	75.999	39.953	21.877	50.911	43.291	45.274	100.333	36.889	76.264	39.026	13.613	12.145	23.8	54.507	23.272	49.258	17.306	17.728	23.762	54.326	22.017	20.529	27.085	28.05	9.631	19.206	11.915	46.429	33.403	18.436	22.311	15.814	24.311	36.882	15.409	25.089	67.528	22.775	53.845	44.447	35.54	13.462	52.315	24.842	50.244	51.373	61.915	48.348	53.746	44.119
hsa-mir-370	45.111	53.056	16.66	24.418	19.621	11.028	38.478	19.87	25.702	27.497	30.22	13.125	17.078	11.504	34.16	9.159	24.29	17.798	21.844	9.085	30.863	24.803	8.353	2.51	49.606	16.35	22.395	32.079	18.402	31.095	32.43	26.503	22.671	11.917	34.168	22.515	25.186	30.351	20.455	22.26	32.452	26.197	14.93	21.745	26.752	37.832	19.732	28.883	30.011	40.533	27.681	22.658	22.695	16.095	15.646	37.625	14.628	26.166	9.694	24.389	12.145	5.492	8.268	30.254	39.407	34.118	17.728	25.082	33.099	17.824	23.095	13.543	18.318	17.601	24.855	42.363	41.27	18.056	21.23	43.227	32.616	73.968	38.468	38.238	15.991	49.135	24.673	55.746	22.491	34.673	16.828	55.181	24.842	58.334	19.936	10.675	59.601	21.599	18.652
hsa-mir-374a	4075.915	4292.462	3839.54	6992.203	3750.43	1697.645	3452.062	3336.106	3624.842	2445.8	3768.53	9267.746	4397.691	7369.638	3899.747	9348.991	11313.398	3826.064	6914.469	3520.51	2925.416	1659.342	2467.382	1909.79	2774.601	2425.942	3549.464	3652.792	2527.147	2468.093	2332.786	1700.949	2885.244	2985.525	3102.512	3255.117	2672.414	2059.694	3189.562	4491.842	4870.61	7486.26	7724.598	5641.041	6266.155	4954.934	2621.131	3113.816	7011.882	10094.396	6340.774	1308.689	4518.196	3536.509	4510.4	205.892	8114.303	1764.278	7553.845	3509.789	3670.132	3205.237	2120.273	4135.478	4118	2699.775	3355.644	5614.997	2091.715	3209.287	4968.582	2290.205	2549.103	2140.714	1452.902	1073.634	1050.92	1450.791	1863.182	1482.278	3332.741	718.474	1516.924	1475.875	6761.231	3400.053	3153.13	2467.382	3685.391	2016.226	1286.488	1761.501	1798.674	1552.444	3603.041	4501.025	1216.194	1523.967	2416.865
hsa-mir-374b	182.352	286.358	440.989	227.451	211.476	180.866	268.59	221.407	314.086	184.419	357.873	268.618	203.233	505.881	249.243	433.397	388.641	265.252	391.092	555.711	216.044	203.387	357.495	190.728	294.326	215.617	277.528	238.226	222.045	106.302	423.75	186.47	214.782	175.92	131.259	277.971	204.69	154.896	179.546	247.25	179.897	518.37	292.205	218.273	220.19	219.322	387.414	125.158	179.685	325.39	169.228	112.508	318.96	400.161	363.522	154.68	683.082	146.784	863.787	195.114	227.162	225.186	264.881	297.885	115.757	134.989	257.688	306.261	115.127	199.204	422.121	367.155	262.753	260.034	145.742	112.526	425.232	163.406	161.457	193.826	387.436	125.694	218.516	199.751	368.333	230.174	223.958	203.979	273.111	193.301	175.851	194.209	221.211	194.588	393.352	451.341	177.136	226.033	301.66
hsa-mir-375	6639.009	14894.245	77708.061	29289.205	63775.302	81877.356	17917.452	192844.11	29342.447	14804.226	32280.104	264640.861	33144.077	46681.007	43070.967	312677.012	13948.295	25045.104	49238.076	23150.569	8337.545	127992.531	111620.198	174139.701	25419.512	68178.769	166704.927	49777.046	5084.35	2764.582	15509.03	188417.309	53946.792	54687.154	19503.434	43755.74	59589.889	11997.091	92975.471	43275.915	101535.716	30854.693	25234.872	20632.94	26719.646	62839.525	101816.299	27708.012	54600.597	38840.147	31027.527	87286.851	108671.013	51753.907	21072.614	99827.31	21681.178	29539.614	15995.34	40733.518	28564.86	51410.575	53137.587	110941.112	156934.732	180101.667	388769.728	117378.978	86214.359	188619.262	28163.423	92177.999	19127.721	114479.389	41460.816	280403.928	75512.944	166651.327	39084.923	50766.982	40264.688	125216.277	4722.492	104345.404	4995.657	24984.087	44099.535	49584.55	15260.476	4590.685	21342.742	37895.929	29718.045	18136.68	67591.325	156818.51	75369.026	32062.068	250146.622
hsa-mir-376c	10.166	7.268	25.479	10.4	17.441	19.116	26.406	19.464	43.998	34.608	33.932	6.125	11.955	17.101	19.821	15.021	14.458	18.372	15.123	24.227	13.227	47.126	8.353	2.51	23.149	41.386	29.422	21.035	9.814	10.124	15.134	14.198	29.831	19.294	25.034	29.875	22.896	30.874	24.091	20.67	16.226	22.853	9.243	32.413	25.723	17.382	9.208	44.012	16.335	21.392	11.986	9.376	23.922	27.75	14.647	17.767	13.992	43.397	11.434	7.941	10.796	9.612	26.335	6.982	7.389	6.428	6.331	15.841	28.062	9.436	20.529	12.038	17.746	5.314	10.168	10.591	28.005	18.959	4.469	8.367	7.907	16.552	9.915	16.551	9.098	41.253	10.122	17.737	23.027	12.135	5.048	28.666	9.464	22.567	26.837	35.441	24.591	30.64	31.206
hsa-mir-378a	1691.362	2964.604	6705.966	4790.493	2767.721	3787.902	3967.74	2575.78	2411.624	3306.263	3194.344	4891.991	8055.888	7350.049	4027.953	4642.439	3897.403	1472.667	3151.418	4631.931	1882.672	3303.801	2881.674	4529.79	3520.337	6218.647	7013.737	2896.044	1363.555	1808.585	6923.771	8166.829	3618.488	3374.251	4480.391	4397.309	7119.721	4281.087	3883.656	5714.577	3791.231	5795.149	9337.77	6352.889	8915.123	3628.779	3747.198	4640.466	1789.629	3967.727	2060.702	8313.108	4470.965	3670.82	2804.977	3638.122	7797.567	3888.496	2173.511	3499.012	1956.294	5841.102	2358.207	4892.601	5842.044	8210.578	2491.407	3335.204	1904.634	6515.031	6247.134	5377.919	9688.654	4882.861	4337.241	5282.123	4423.297	5254.263	3077.183	2654.993	3602.562	1607.127	3788.542	4036.113	3209.407	2013.494	3384.047	4448.888	1954.618	3810.546	3789.628	3851.224	2319.763	6824.195	6787.426	6060.435	1765.107	2630.525	4120.292
hsa-mir-378c	17.79	44.335	72.518	56.524	30.522	28.674	33.574	36.09	20.91	31.764	13.255	62.998	47.82	90.169	29.943	81.697	29.495	12.631	52.09	52.997	8.818	34.725	36.752	27.605	64.487	24.525	58.843	31.027	20.242	28.203	28.106	64.365	31.621	22.132	21.313	29.442	36.634	18.315	23.636	16.695	34.568	35.673	60.432	49.234	32.926	18.405	50.647	13.754	14.436	32.652	11.986	43.753	22.082	9.99	26.965	30.309	78.866	32.867	23.117	26.658	37.336	37.989	8.88	68.265	49.258	54.391	24.692	18.481	23.025	50.325	66.718	25.079	38.354	45.83	28.245	22.505	51.588	50.556	74.862	28.586	61.278	22.242	57.108	27.965	46.593	26.276	34.796	36.108	27.311	26.005	37.021	17.199	43.178	105.171	38.338	33.733	23.34	38.175	49.499
hsa-mir-379	2641.879	2355.548	1846.272	3093.427	2727.933	1194.013	2606.305	1531.6	2437.762	2243.84	2156.779	1882.073	1872.648	1238.741	3562.784	2068.069	2959.921	3381.68	2462.072	926.689	1327.129	1540.286	409.281	579.713	2701.846	1798.508	2392.364	1835.336	1071.584	2460.862	2014.974	1455.793	2260.585	1527.095	3253.73	2419.906	2012.553	2598.166	2071.829	2043.987	3097.042	2064.56	2398.784	2867.909	5438.899	4573.038	1990.349	4399.778	4177.194	4248.642	3806.919	2166.565	1640.806	1602.307	1306.615	1209.224	1723.606	2390.662	816.558	1533.122	752.559	622.923	836.289	1798.944	3071.26	1707.385	1909.551	2331.276	2946.534	1006.506	2216.456	1344.229	2057.372	736.265	1669.821	2112.849	3278.782	2188.374	1442.5	2310.569	2207.002	4233.775	2910.115	2270.885	1454.861	4548.82	1627.177	3707.724	1487.116	1795.187	1247.784	4207.394	1532.51	3376.969	2190.655	1697.759	2873.352	2455.726	1694.819
hsa-mir-381	142.959	129.37	125.437	164.145	161.332	120.578	190.503	111.109	274.009	185.367	199.878	153.121	193.84	112.556	206.648	111.738	158.464	137.793	130.224	51.483	83.772	52.087	18.376	20.077	133.935	214.595	204.194	166.705	77.9	121.488	156.744	118.319	136.029	143.573	333.898	191.809	182.252	186.293	200.001	159.003	165.787	117.051	169.92	199.81	272.665	235.17	174.304	353.468	180.824	217.302	183.497	112.508	142.919	122.102	100.534	97.198	140.56	166.249	56.426	117.976	59.827	47.6	77.474	87.659	98.517	146.361	100.036	150.49	161.897	77.585	119.964	115.363	98.461	63.763	140.093	195.928	131.918	176.045	125.143	142.232	150.23	368.289	145.545	127.27	121.032	239.896	118.938	224.25	99.605	117.888	84.981	240.791	91.087	260.16	141.085	134.933	255.492	105.984	134.509
hsa-mir-382	106.107	105.386	62.718	83.203	89.387	41.173	99.59	51.094	86.254	100.032	106.036	41.999	60.628	37.311	83.924	17.951	54.364	83.824	67.632	31.798	44.091	52.087	6.682	30.115	92.597	38.32	46.108	58.373	31.283	63.637	73.508	46.381	33.411	31.779	76.117	45.896	56.324	83.727	46.818	95.402	70.548	35.115	60.432	74.262	85.401	91.001	51.304	75.645	74.077	74.31	58.217	50.785	33.736	36.631	43.276	67.934	47.065	71.158	29.829	52.182	17.993	28.835	29.703	47.32	59.11	44.007	44.32	71.945	71.595	32.502	39.133	41.129	59.534	27.564	67.787	63.544	75.908	47.848	48.046	76.694	60.29	165.523	99.145	72.481	33.635	111.671	62.632	117.193	49.803	74.547	39.545	121.112	47.318	137.531	47.54	33.306	128.788	71.326	41.967
hsa-mir-3913-2	6.354	0.727	2.94	1.357	3.815	1.47	3.772	6.083	3.485	3.319	6.362	4.375	5.124	4.042	3.374	2.564	1.157	2.871	3.781	1.514	4.409	7.441	3.341	2.51	11.575	1.022	3.074	3.681	1.84	10.124	4.324	2.84	2.983	2.837	4.736	3.464	3.663	3.14	5.455	0.795	3.527	2.23	3.555	4.103	1.029	3.067	7.893	2.751	7.978	3.941	3.995	3.907	2.454	1.11	5.659	2.09	5.088	0.638	2.486	6.806	1.799	4.119	3.368	5.43	2.463	3.956	3.166	3.96	5.037	2.097	1.925	2.508	2.862	3.321	2.26	5.295	4.422	0.903	8.38	6.275	7.907	4.655	3.173	3.995	3.033	3.416	5.061	5.068	1.607	2.6	4.207	2.15	6.506	3.832	1.534	3.843	2.918	7.534	3.587
hsa-mir-409	111.19	129.37	75.458	97.221	92.112	70.582	141.085	73.397	125.896	155.5	128.304	49.874	88.808	92.968	126.098	34.071	100.63	68.897	75.194	59.054	61.727	126.497	40.093	65.249	148.817	72.042	84.312	86.771	60.725	120.765	102.694	57.74	82.93	74.34	120.433	92.224	70.062	133.964	99.091	101.762	78.308	51.837	93.847	127.599	141.477	97.136	118.395	174.671	97.25	97.955	83.901	63.286	80.967	60.496	68.909	247.697	54.061	122.852	72.334	77.138	39.585	32.039	63.081	62.835	91.128	79.609	37.355	67.985	97.498	47.18	85.322	82.76	74.99	57.785	89.253	96.64	140.024	67.71	67.6	77.391	75.115	220.353	139.2	138.114	73.887	188.133	71.49	162.169	87.824	125.689	58.897	180.593	83.989	177.556	56.741	83.265	172.968	99.455	100.434
hsa-mir-410	43.205	54.51	36.259	42.506	39.788	30.144	38.855	37.712	58.374	43.616	29.69	48.999	35.865	26.74	53.56	23.08	53.785	44.783	40.747	12.114	4.409	9.921	5.012	0	19.842	44.452	41.717	46.278	28.829	37.604	36.754	17.984	33.411	41.994	81.191	49.359	48.997	38.201	42.727	37.366	35.274	47.935	46.923	34.874	47.331	70.04	30.256	56.39	63.44	60.236	33.96	32.034	35.576	32.745	36.618	60.618	15.9	47.226	36.789	40.271	25.64	20.139	18.373	24.048	34.481	37.579	18.994	42.243	62.6	23.066	23.736	34.107	38.354	16.273	35.023	25.153	48.64	23.473	25.14	29.98	28.662	87.417	77.73	54.789	34.738	62.536	41.122	44.977	32.131	41.607	20.193	42.282	27.799	88.991	29.137	46.543	81.691	42.193	34.434
hsa-mir-411	36.852	39.974	33.319	42.958	41.968	23.527	58.471	32.846	44.434	28.445	29.69	21.874	37.573	29.227	52.295	26.744	27.76	43.635	37.807	15.142	8.818	12.402	6.682	5.019	13.228	40.364	45.669	48.381	30.669	55.682	23.782	15.145	45.343	35.184	47.361	52.823	38.923	47.097	51.364	39.751	43.034	26.755	39.814	55.389	49.388	44.989	22.363	64.642	37.608	56.859	28.538	15.626	59.498	57.166	21.638	22.993	40.705	54.246	22.869	19.852	12.595	19.223	33.684	13.963	17.24	26.701	39.888	25.742	73.034	19.92	36.567	16.552	56.1	18.598	13.557	11.915	36.112	19.861	25.14	13.944	27.674	66.209	23.398	31.96	33.911	51.763	21.51	67.782	43.912	45.075	12.621	51.598	27.208	58.76	62.875	50.386	58.351	46.714	41.608
hsa-mir-412	0.635	0.727	32.339	28.94	1.09	2.206	28.67	15.004	33.543	47.408	33.401	20.999	0	2.487	29.943	3.664	6.362	3.445	2.52	30.284	2.205	22.323	3.341	7.529	1.654	24.014	2.635	1.578	8.587	33.988	41.078	19.878	15.512	28.374	3.721	4.763	1.832	37.154	28.182	23.85	35.274	2.787	28.438	23.797	8.231	41.41	31.572	57.765	30.771	6.755	30.25	36.721	11.654	2.775	1.664	38.67	7.632	3.191	18.146	1.134	8.097	1.373	2.756	3.103	19.703	3.461	7.598	1.32	12.592	1.048	0.642	5.517	4.58	7.638	31.634	3.972	38.322	4.514	2.235	18.825	23.721	11.38	4.362	3.424	3.308	2.89	3.163	32.307	13.923	18.203	22.718	47.298	16.561	51.521	27.604	30.317	19.172	16.576	20.087
hsa-mir-421	54.007	7.995	24.499	28.036	13.081	13.234	24.143	20.681	27.009	16.593	32.341	33.249	16.224	25.807	33.317	11.723	27.182	38.467	21.004	22.713	6.614	2.48	18.376	2.51	11.575	7.664	12.296	26.294	20.242	5.785	48.645	8.519	32.217	30.077	8.457	34.205	7.327	6.28	17.273	42.136	32.452	45.706	15.641	16.001	36.527	53.68	36.834	16.504	13.676	38.844	36.528	21.877	12.881	73.816	24.634	9.406	34.981	12.764	39.771	9.642	15.294	17.85	31.541	31.805	34.481	14.834	20.26	37.623	7.195	9.436	16.68	27.587	56.672	25.24	4.519	17.21	14.002	4.514	19.554	16.036	11.86	5.173	15.467	19.404	16.542	13.926	31	12.669	12.852	26.005	13.462	8.6	12.421	17.032	55.207	21.777	12.504	9.544	20.087
hsa-mir-423	439.678	540.01	489.987	291.662	345.556	478.634	399.49	585.552	494	450.854	576.838	391.114	560.172	605.379	574.398	513.262	366.665	428.308	334.381	573.881	773.791	528.311	948.864	592.261	396.844	599.332	421.562	847.725	694.352	453.412	985.867	560.357	439.111	698.571	562.248	664.186	576.978	642.608	585.458	815.687	379.546	549.026	273.72	467.728	237.167	289.873	783.379	283.324	351.012	332.708	373.272	503.943	571.062	825.851	723.049	1579.202	828.73	516.615	489.935	525.788	297.335	1423.431	715.638	231.171	275.847	786.693	881.331	684.466	333.509	798.914	598.539	691.676	804.86	940.838	465.471	579.842	389.857	428.827	462.024	379.285	468.481	528.123	526.264	809.277	499.566	372.061	453.61	824.783	510.343	544.364	546.905	470.116	311.707	434.735	327.41	621.714	671.032	426.952	587.178
hsa-mir-424	390.754	224.58	496.847	405.162	400.605	179.396	1140.754	295.615	364.183	433.313	485.116	209.119	746.327	1240.607	621.21	57.884	618.241	1307.889	930.891	286.183	511.452	421.656	870.349	195.747	413.379	461.379	384.675	1428.302	275.41	471.49	122.152	91.815	1656.808	526.056	830.516	882.406	814.638	1092.643	1295.916	482.575	596.833	829.949	403.115	1597.659	360.124	553.161	1616.09	866.477	469.536	345.093	432.63	91.413	1178.313	700.975	2203.768	129.597	1163.911	854.218	195.626	398.169	160.588	144.632	756.366	370.804	477.806	202.236	559.696	619.122	260.115	224.367	523.481	703.212	686.363	170.699	107.329	108.555	218.143	167.017	325.708	121.315	191.741	83.796	268.882	404.639	563.252	1260.174	527.631	1296.721	741.684	862.487	132.098	259.424	123.618	332.119	700.059	678.933	104.614	1061.854	741.057
