	TCGA.AB.2805.03A	TCGA.AB.2806.03A	TCGA.AB.2808.03A	TCGA.AB.2810.03A	TCGA.AB.2812.03A	TCGA.AB.2813.03A	TCGA.AB.2814.03A	TCGA.AB.2815.03A	TCGA.AB.2817.03A	TCGA.AB.2818.03A	TCGA.AB.2819.03A	TCGA.AB.2820.03A	TCGA.AB.2821.03A	TCGA.AB.2822.03A	TCGA.AB.2823.03A	TCGA.AB.2825.03A	TCGA.AB.2826.03A	TCGA.AB.2828.03A	TCGA.AB.2830.03A	TCGA.AB.2834.03A	TCGA.AB.2835.03A	TCGA.AB.2836.03A	TCGA.AB.2839.03A	TCGA.AB.2840.03A	TCGA.AB.2842.03A	TCGA.AB.2843.03A	TCGA.AB.2844.03A	TCGA.AB.2846.03A	TCGA.AB.2847.03A	TCGA.AB.2849.03A	TCGA.AB.2851.03A	TCGA.AB.2853.03A	TCGA.AB.2856.03A	TCGA.AB.2857.03A	TCGA.AB.2858.03A	TCGA.AB.2861.03A	TCGA.AB.2862.03A	TCGA.AB.2863.03A	TCGA.AB.2866.03A	TCGA.AB.2867.03A	TCGA.AB.2869.03A	TCGA.AB.2870.03A	TCGA.AB.2871.03A	TCGA.AB.2872.03A	TCGA.AB.2873.03A	TCGA.AB.2874.03A	TCGA.AB.2875.03A	TCGA.AB.2876.03A	TCGA.AB.2877.03A	TCGA.AB.2878.03A	TCGA.AB.2880.03A	TCGA.AB.2881.03A	TCGA.AB.2882.03A	TCGA.AB.2883.03A	TCGA.AB.2884.03A	TCGA.AB.2885.03A	TCGA.AB.2886.03A	TCGA.AB.2889.03A	TCGA.AB.2890.03A	TCGA.AB.2891.03A	TCGA.AB.2892.03A	TCGA.AB.2893.03A	TCGA.AB.2894.03A	TCGA.AB.2895.03A	TCGA.AB.2897.03A	TCGA.AB.2898.03A	TCGA.AB.2899.03A	TCGA.AB.2900.03A	TCGA.AB.2901.03A	TCGA.AB.2908.03A	TCGA.AB.2909.03A	TCGA.AB.2910.03A	TCGA.AB.2911.03A	TCGA.AB.2912.03A	TCGA.AB.2913.03A	TCGA.AB.2914.03A	TCGA.AB.2915.03A	TCGA.AB.2916.03A	TCGA.AB.2917.03A	TCGA.AB.2918.03A	TCGA.AB.2919.03A	TCGA.AB.2921.03A	TCGA.AB.2924.03A	TCGA.AB.2925.03A	TCGA.AB.2927.03A	TCGA.AB.2928.03A	TCGA.AB.2929.03A	TCGA.AB.2930.03A	TCGA.AB.2931.03A	TCGA.AB.2932.03A	TCGA.AB.2933.03A	TCGA.AB.2934.03A	TCGA.AB.2935.03A	TCGA.AB.2936.03A	TCGA.AB.2937.03A	TCGA.AB.2938.03A	TCGA.AB.2939.03A	TCGA.AB.2940.03A	TCGA.AB.2941.03A	TCGA.AB.2942.03A	TCGA.AB.2943.03A	TCGA.AB.2944.03A	TCGA.AB.2946.03A	TCGA.AB.2948.03A	TCGA.AB.2950.03A	TCGA.AB.2955.03A	TCGA.AB.2956.03A	TCGA.AB.2959.03A	TCGA.AB.2963.03A	TCGA.AB.2965.03A	TCGA.AB.2966.03A	TCGA.AB.2970.03A	TCGA.AB.2971.03A	TCGA.AB.2973.03A	TCGA.AB.2975.03A	TCGA.AB.2976.03A	TCGA.AB.2980.03A	TCGA.AB.2983.03A	TCGA.AB.2984.03A	TCGA.AB.2986.03A	TCGA.AB.2987.03A	TCGA.AB.2991.03A	TCGA.AB.2992.03A	TCGA.AB.2995.03A	TCGA.AB.2996.03A	TCGA.AB.2998.03A	TCGA.AB.3000.03A	TCGA.AB.3001.03A	TCGA.AB.3002.03A	TCGA.AB.3007.03A	TCGA.AB.3008.03A	TCGA.AB.3009.03A	TCGA.AB.3011.03A	TCGA.AB.3012.03A
hsa-mir-598	5.497	1.847	4.315	23.63	1.732	35.121	1.577	3.97	10.734	7.006	0	6.649	53.157	163.604	1.484	4.164	22.469	0	41.917	22.766	5.76	8.69	1.355	4.559	3.145	21.461	2.377	0.926	8.678	4.719	26.732	1.285	2.216	54.634	2.253	4.84	6.044	117.104	138.188	13.98	3.05	0.835	38.341	1.395	13.799	0	5.688	4.747	58.689	68.824	0	10.343	20.258	134.26	7.683	45.578	0.941	0	15.479	4.473	0.729	10.007	16.803	3.07	2.548	115.135	22.355	5.231	62.594	13.63	1.266	41.192	4.276	0.932	5.067	0.572	5.589	12.505	68.197	0	2.228	1.754	0.809	3.139	6.392	53.085	8.499	0.711	4.192	1.854	53.395	5.384	53.756	8.326	2.466	78.49	9.145	6.714	146.335	0	14.654	2.194	4.282	110.568	1.507	0.66	33.026	9.336	41.484	0	1.033	3.5	58.816	45.533	7.106	0	5.647	1.717	45.759	6.753	16.765	5.973	92.222	96.616	4.305	0.891	0.894	17.538	5.46	4.301	6.991	4.425	1.933	7.195
hsa-mir-616	11.78	13.853	10.249	14.769	10.392	18.397	7.884	10.587	17.565	8.407	20.16	10.448	29.645	8.784	20.778	29.146	15.676	16.271	15.835	28.975	40.319	21.726	8.132	20.517	23.064	20.331	26.147	26.852	14.685	17.933	16.883	14.132	5.541	29.532	19.146	18.394	21.155	28.852	26.405	15.657	6.1	22.535	9.081	54.413	23.765	24.483	31.688	16.139	9.206	3.036	17.252	13.446	7.746	15.344	19.209	10.359	11.295	13.668	11.441	21.246	23.333	19.299	6.463	15.352	35.666	25.745	14.617	20.926	24.143	18.651	11.392	11.171	21.382	15.851	5.067	6.865	16.208	18.758	12.934	9.492	14.48	16.667	26.706	23.542	9.943	17.916	28.896	10.665	25.149	17.798	14.376	16.153	17.564	14.801	7.399	13.36	10.517	22.661	7.91	15.726	36.635	54.853	44.252	20.824	31.638	24.402	14.678	5.187	12.445	16.435	20.668	14	23.526	12.259	20.43	25.158	7.059	6.011	10.045	18.009	29.338	23.04	9.222	12.247	16.144	20.497	36.646	20.461	11.701	13.621	22.971	18.587	22.234	21.584
hsa-mir-625	189.27	851.483	464.991	415.009	1243.524	411.417	2291.164	308.339	896.807	463.786	1009.44	1153.076	327.121	567.673	893.446	530.865	398.7	1173.702	697.682	676.77	827.507	677.837	1188.587	835.874	795.723	531.999	688.133	525.002	629.457	1579.092	545.891	659.087	323.601	510.899	460.641	715.419	721.54	819.726	235.888	602.809	1210.888	630.967	697.204	1424.499	465.34	779.636	482.639	542.064	493.678	759.091	732.065	702.304	844.876	187.964	681.522	1231.632	589.248	651.751	456.968	1019.805	1033.931	807.697	606.2	521.957	573.202	313.941	558.028	847.484	886.147	713.053	531.009	537.592	1368.473	461.551	390.149	1009.789	283.369	265.735	1308.671	158.522	663.289	303.506	567.291	816.121	318.886	589.906	1832.334	521.863	806.87	795.702	360.416	320.897	400.243	235.895	404.501	658.815	530.416	1248.023	1037.201	862.08	635.012	1761.883	569.565	347.57	592.076	1241.861	317.05	225.108	1120.071	1131.008	728.898	395.511	445.32	633.96	1185.825	597.754	652.221	596.821	592.073	589.799	584.666	838.814	717.027	541.592	308.885	892.971	707.899	309.833	692.688	425.83	1146.549	835.512	1271.207	374.125
hsa-mir-628	146.076	41.558	216.313	131.444	116.039	194.002	113.533	193.208	135.643	107.89	74.88	56.039	95.069	86.743	101.663	167.934	152.06	154.035	79.176	145.564	228.476	115.58	92.16	64.59	184.516	103.915	99.833	138.889	130.163	110.433	161.798	105.351	89.766	147.659	90.101	185.873	130.708	37.337	140.829	177.823	74.727	81.792	131.167	133.939	206.988	131.662	97.503	162.334	112.775	155.867	126.011	108.604	222.242	95.9	131.387	135.697	66.832	71.218	89.509	188.977	139.996	325.223	151.227	89.04	183.425	135.874	158.208	122.938	115.351	121.951	80.379	499.89	250.887	236.836	131.739	70.371	300.695	332.95	115.229	112.01	76.855	97.368	190.176	128.696	146.304	63.702	134.281	164.948	92.912	161.662	79.066	148.603	131.995	160.964	76.461	163.66	77.733	206.465	275.862	112.942	190.504	76.794	201.275	339.141	70.808	224.894	124.031	94.4	120.304	104.585	125.731	99.169	117.632	231.168	52.407	92.581	101.645	172.606	122.209	119.311	135.165	96.425	77.236	65.318	302.427	74.86	191.276	119.11	187.993	93.195	181.77	81.427	144.038	155.2
hsa-mir-629	98.169	331.543	119.754	292.426	432.982	141.32	264.911	92.634	122.957	128.207	388.8	194.712	118.581	226.191	152.123	225.531	156.763	203.934	262.679	297.337	200.637	188.578	398.454	251.522	318.709	297.061	203.231	100.926	259.659	693.743	222.296	337.894	118.58	275.384	206.106	243.959	310.527	369.98	74.815	124.7	227.232	93.477	129.149	83.712	180.923	116.428	215.319	140.5	222.098	275.297	135.012	88.952	128.102	134.26	122.167	429.88	283.328	87.763	165.558	269.488	144.371	300.206	140.887	224.134	188.52	90.106	171.106	313.883	98.361	146.341	133.543	82.384	551.666	197.675	255.032	92.111	170.468	193.83	204.59	77.837	224.438	105.262	171.563	152.238	53.266	139.348	309.355	108.07	292.709	138.302	182.775	143.219	174.574	160.039	328.04	128.59	151.352	198.072	185.885	175.847	488.471	667.014	246.954	96.685	183.8	402.302	102.014	121.371	314.242	264.45	255.941	210.006	241.985	110.33	368.627	707.443	206.113	81.58	300.222	567.288	445.31	226.13	205.194	175.541	150.675	127.44	182.338	108.149	289.4	194.993	229.709	25.667	224.274	140.811
hsa-mir-651	3.927	9.235	9.71	17.723	5.196	8.362	11.038	7.94	8.783	18.916	14.4	0.95	7.156	9.882	11.131	13.185	13.064	4.339	12.109	11.038	2.88	3.476	2.711	9.119	5.242	4.518	2.377	6.482	8.678	1.888	8.442	12.848	3.325	11.813	6.758	5.809	11.333	0	13.203	10.065	1.525	5.842	9.081	4.186	7.666	13.057	3.25	14.24	19.563	14.17	7.501	13.446	6.554	11.508	9.988	6.215	4.706	11.51	5.384	0	16.041	2.859	24.558	12.281	15.285	12.157	18.916	7.847	8.048	7.174	2.532	13.265	15.68	4.662	6.756	8.01	6.148	1.563	7.055	7.594	10.025	8.772	7.283	10.986	4.261	27.87	17.847	4.977	9.78	5.562	10.268	5.384	6.919	11.101	14.799	0	18.747	2.518	6.427	12.867	12.212	2.194	14.275	9.421	24.105	6.595	2.202	5.187	14.519	8.964	0	15.167	15.964	3.503	15.989	12.076	11.294	6.87	12.835	20.26	5.239	24.746	5.764	5.443	10.763	21.389	3.575	8.769	9.361	14.338	19.975	10.621	16.434	9.25
hsa-mir-652	168.066	73.881	69.047	51.692	65.813	82.785	40.998	86.017	50.744	85.471	77.76	99.731	119.604	120.782	128.377	103.397	89.355	67.255	39.122	95.203	57.599	76.474	77.251	91.946	87.016	75.677	71.309	44.445	59.408	62.295	60.498	46.252	94.199	113.697	51.808	53.245	56.665	83.161	85.378	101.214	82.353	74.28	65.584	89.293	71.296	100.651	72.315	107.274	139.243	141.697	72.756	61.025	97.715	59.458	67.614	55.936	90.364	61.866	72.011	107.348	58.332	102.213	105.988	66.012	48.404	74.373	65.347	47.082	67.959	40.172	55.063	63.534	136.847	60.608	60.802	66.938	47.508	184.451	37.626	61.7	76.855	55.263	74.452	34.528	53.266	67.02	76.489	67.544	74.749	56.359	70.851	133.528	42.047	49.029	110.991	121.91	57.157	85.607	126.56	81.49	53.732	133.842	74.229	65.448	67.795	121.35	57.979	99.587	47.707	64.245	102.307	44.335	110.91	108.579	55.96	62.392	88.939	85.874	219.865	103.553	103.731	65.706	262.833	53.071	83.948	114.072	69.717	52.613	45.243	53.766	49.937	45.139	81.203	70.919
hsa-mir-654	3.141	0	1.618	1.477	0	0.836	15.769	0	0.976	7.006	10.08	8.548	48.046	3.294	1699.329	0.694	0.523	9.763	8.383	2.07	3.84	0.869	1.355	787.242	1.048	29.367	2.377	1.852	9.345	10.383	12.662	2.57	3.325	51.681	0	10.649	0.756	5.091	1.76	13.98	1.525	0.835	8.072	892.928	6.133	16.322	1.625	2.848	0	256.067	0	4.137	18.47	0	0.768	54.9	2.824	5.036	1.346	4.473	5.833	2.144	7.755	12.281	906.933	11.442	4.299	0	0	8.608	0	1.396	0	2.797	0	4.577	0.559	39.079	34.098	0	0	0	0.809	0	4.971	0	56.092	0.711	2.794	0.371	1.027	2.154	59.078	5.55	7.399	10.02	11.431	5.875	163.638	4.289	32.972	2.194	0	9.421	0	0.66	0.734	9.336	6.223	28.387	6.2	16.334	1.68	15.761	0	1.006	1513.378	12.881	0	15.758	4.191	895.986	35.736	58.514	13.991	5.347	11.62	559.015	2.34	45.881	0	1.77	0	1046.316
hsa-mir-660	24.346	7.388	21.038	16.246	17.319	121.251	15.769	47.64	42.937	50.442	73.44	17.097	35.779	16.47	17.067	77.027	51.732	10.848	46.574	115.21	56.639	54.748	12.198	22.037	50.322	91.49	47.539	11.111	55.403	4.719	91.451	15.417	85.333	62.017	20.273	77.447	18.888	11.88	58.972	22.368	47.276	41.731	35.314	20.928	85.862	16.866	13.813	22.784	21.865	36.436	50.254	13.446	48.857	44.114	56.089	32.112	8.472	10.071	31.631	32.428	18.229	96.495	46.531	33.774	6.369	40.762	56.749	57.545	16.096	27.26	15.19	69.119	148.251	32.635	16.89	2.861	40.242	45.331	51.735	56.005	10.581	48.245	53.411	98.876	113.634	13.271	50.143	45.503	49.6	60.438	101.656	64.61	67.062	22.202	16.032	90.18	16.461	31.893	191.323	14.297	14.654	8.777	9.992	55.532	27.118	3.957	57.245	11.411	17.631	56.775	2.411	144.671	57.976	78.807	30.201	65.411	49.411	170.03	27.902	42.772	54.485	10.24	33.431	23.133	50.584	26.736	35.752	22.653	38.223	23.657	7.99	70.806	30.934	21.584
hsa-mir-664a	54.975	54.488	62.035	78.276	58.886	69.406	99.342	38.377	39.034	75.663	38.88	36.093	174.805	108.703	79.401	72.864	56.957	23.865	86.628	51.741	46.079	81.688	63.698	69.15	54.516	58.734	83.194	61.111	57.405	41.53	92.858	60.384	62.06	38.391	46.177	11.617	88.398	144.258	68.654	80.524	57.952	53.415	84.754	232.998	60.563	116.428	62.564	78.794	78.252	35.424	104.259	54.819	100.098	38.36	94.506	90.119	59.301	45.32	57.878	83.866	31.353	30.021	63.334	142.771	103.176	135.874	73.085	75.855	59.911	125.537	126.581	71.213	49.892	27.04	40.535	45.197	123.52	23.447	39.977	185.101	152.039	142.104	89.828	32.959	114.344	329.79	59.491	86.029	179.537	57.842	64.69	174.447	93.674	110.084	53.029	45.09	198.906	62.107	96.403	27.163	125.781	245.742	99.924	95.198	34.651	69.249	113.756	54.98	65.337	50.798	75.439	64.168	70.579	33.274	51.519	39.246	50.822	45.513	83.705	56.279	77.536	113.492	64.556	152.408	93.634	109.616	151.948	87.689	81.906	60.935	156.802	95.588	69.602	139.783
hsa-mir-664b	13.351	8.312	14.565	32.492	41.566	7.526	18.922	10.587	5.855	35.029	5.76	49.39	25.556	26.352	9.647	10.409	18.812	6.509	9.315	8.968	15.36	8.69	28.461	8.359	5.242	3.389	24.958	10.185	12.015	12.27	29.546	14.132	22.164	8.121	16.894	7.745	25.688	16.972	14.083	15.098	22.876	6.677	21.189	55.808	8.433	17.954	13.813	25.632	39.126	10.121	24.002	7.24	13.704	13.426	23.819	9.323	13.178	10.791	8.076	14.537	10.937	6.433	16.803	16.887	24.202	17.163	13.757	10.463	8.048	19.369	15.19	15.36	9.978	6.527	18.579	11.442	10.06	7.816	12.934	20.883	30.074	23.684	30.752	15.695	25.568	27.87	12.748	14.931	32.834	14.461	9.241	32.305	4.258	12.951	14.799	9.185	21.491	25.179	23.73	8.578	9.769	39.494	15.702	11.9	15.066	16.488	18.348	9.336	21.779	10.458	13.434	11.667	21.006	17.513	14.212	12.076	22.588	14.599	34.598	20.26	26.195	15.36	31.125	25.855	27.983	12.477	18.77	14.615	20.281	10.753	13.982	14.161	23.201	29.807
hsa-mir-671	13.351	29.553	22.117	13.292	20.783	30.94	23.653	31.76	8.783	23.119	21.6	24.695	10.223	24.156	34.135	35.391	26.65	36.882	19.561	27.595	30.72	18.249	32.527	39.514	40.887	24.849	23.77	14.815	15.353	14.158	18.29	34.689	34.355	8.86	10.136	40.66	29.466	35.64	28.166	13.421	28.976	20.865	24.215	53.018	19.932	12.513	20.313	16.139	33.372	10.121	24.752	24.824	7.15	24.934	26.892	17.61	11.295	17.984	25.574	41.374	17.5	39.313	12.925	32.239	21.654	24.314	18.056	15.694	34.874	22.955	23.418	25.832	22.808	23.311	16.89	20.596	5.03	18.758	10.582	11.391	14.48	25.438	20.231	25.111	17.045	13.271	5.949	24.173	32.834	19.281	21.563	17.229	7.451	7.401	17.265	13.36	8.231	20.982	7.416	20.015	17.096	26.33	11.42	13.883	16.572	29.678	24.953	15.56	51.855	32.869	30.658	19.834	20.165	29.772	27.536	35.221	46.587	21.468	31.808	47.274	18.86	32.426	20.75	21.773	13.991	45.451	29.496	18.268	14.041	27.242	21.972	15.931	36.734	31.862
hsa-mir-7-1	306.288	351.86	346.855	129.967	422.59	131.286	157.685	164.095	89.778	291.443	237.6	105.43	114.492	198.741	106.857	156.831	254.478	357.968	164.873	230.419	156.478	129.484	237.175	193.011	186.612	158.131	135.487	133.334	88.778	768.309	64.719	236.398	144.069	153.565	87.848	156.831	132.975	200.264	101.221	261.702	109.803	124.357	80.718	82.317	101.961	206.198	134.879	283.848	155.353	214.57	267.024	154.114	106.056	147.686	196.696	187.49	64.008	68.34	190.459	384.663	169.162	423.862	311.501	84.434	104.45	72.228	114.357	227.565	113.563	81.779	275.947	189.204	218.1	239.634	219.564	227.131	153.142	248.54	183.426	146.182	134.217	137.718	124.626	139.682	115.765	109.488	153.828	184.856	158.58	137.932	164.292	120.606	160.736	109.159	294.743	75.15	139.92	97.358	84.044	230.174	139.214	381.778	125.618	103.627	134.083	275.017	175.405	231.332	246.83	206.181	194.625	247.34	120.993	155.863	265.589	208.308	220.23	136.539	416.293	245.374	271.377	194.557	108.361	115.667	124.845	172.891	159.099	89.15	180.193	86.026	154.804	132.761	92.803	112.032
hsa-mir-708	1.571	0.924	23.735	1.477	0	17.56	1.577	60.874	11.71	14.712	17.28	0.95	34.757	1.098	2.968	55.515	62.183	13.017	7.452	24.836	15.36	13.904	2.711	21.277	7.339	16.943	23.77	26.852	12.015	9.439	61.905	3.854	11.082	90.072	1.126	16.458	6.8	11.88	4.401	0.559	13.725	8.346	11.099	9.766	36.798	5.985	0.813	14.24	4.603	42.509	0.75	6.206	149.551	28.77	8.452	0	1.883	20.142	2.019	4.473	30.624	6.433	1.293	10.746	6.369	54.35	48.15	5.231	8.048	62.41	0.633	12.567	104.061	53.148	8.445	8.01	1.118	9.379	1.176	24.68	11.138	3.509	2.428	25.111	29.119	3.318	0.85	0	11.876	35.224	9.241	18.306	64.933	0	1.233	232.965	25.606	10.911	0.494	2.859	6.106	0	18.557	21.32	27.118	1.319	2.202	7.262	3.111	28.387	2.756	180.838	35.29	40.279	3.553	14.088	38.117	17.175	13.393	2.251	259.852	10.24	5.764	6.804	23.678	13.368	8.044	53.344	5.46	2.151	50.936	30.093	8.7	61.669
hsa-mir-744	307.859	187.474	129.464	144.736	121.235	100.346	89.881	119.101	123.933	109.291	167.04	39.892	122.67	311.836	246.366	192.222	157.808	174.645	97.806	211.103	127.678	86.902	130.108	166.415	169.838	117.469	120.037	146.297	70.088	66.071	95.672	173.444	176.207	78.997	65.323	118.107	132.975	254.573	198.921	246.045	125.054	117.68	67.602	143.706	76.662	252.443	65.814	143.348	124.283	156.879	146.263	125.153	60.178	149.604	127.545	128.446	65.89	112.941	86.144	215.814	119.58	230.158	217.146	119.743	151.58	125.147	76.525	86.318	169.003	53.802	63.291	158.485	151.102	144.526	70.936	108.13	97.251	179.762	52.911	149.979	122.522	101.753	173.991	123.988	85.226	156.6	80.738	130.821	96.405	85.651	74.958	250.903	55.353	71.231	145.522	86.005	162.783	101.554	97.392	131.528	107.464	111.9	135.611	168.579	141.616	176.09	219.44	96.475	150.38	126.996	151.222	159.838	99.987	164.619	90.602	96.607	149.644	117.647	115.513	128.315	186.506	152.744	122.194	117.027	87.176	158.632	166.249	95.727	152.111	182.806	121.846	98.244	171.105	140.811
hsa-mir-766	67.54	224.415	90.085	38.399	95.256	25.923	127.725	99.251	39.034	47.64	214.56	47.491	50.09	162.506	86.822	73.558	34.488	79.187	47.506	102.792	29.76	34.761	182.964	85.867	51.371	42.921	60.613	130.556	60.075	118.927	40.801	160.596	77.575	62.755	90.101	23.234	56.665	135.772	37.848	102.332	120.479	102.657	72.646	69.76	32.965	81.609	88.565	99.679	72.498	57.691	129.011	244.1	59.582	26.852	54.552	84.94	75.303	80.57	54.513	133.067	118.851	66.474	112.451	239.486	80.248	42.908	23.215	31.388	119.822	43.759	70.253	48.872	109.763	67.135	96.271	190.515	46.949	79.72	32.923	89.228	58.476	72.806	31.561	56.501	60.368	80.954	73.089	79.63	85.926	20.393	62.636	87.224	32.999	26.827	355.172	25.05	60.815	67.143	22.247	210.159	128.224	120.677	112.771	23.304	134.083	313.268	30.824	53.943	53.929	43.328	235.617	171.505	43.692	57.792	65.731	96.607	103.056	115.071	77.009	117.059	68.106	111.785	139.486	118.388	74.261	98.031	105.47	48.959	23.402	79.574	154.804	48.679	61.869	51.391
hsa-mir-769	38.482	36.017	51.786	45.784	57.154	20.069	28.383	21.173	41.962	38.532	18.72	18.996	36.801	25.254	28.941	15.961	58.002	28.204	23.287	52.431	20.16	26.94	73.186	37.994	20.968	32.756	40.408	25.926	32.04	36.811	23.918	28.265	47.654	20.672	15.768	39.692	23.422	39.035	31.686	27.4	36.601	22.535	18.162	19.533	16.099	30.467	27.626	57.909	31.071	26.315	30.753	18.618	42.303	72.884	13.062	19.681	28.239	23.739	22.209	40.255	34.27	60.041	46.531	29.168	20.381	15.733	47.29	34.004	16.096	26.542	29.747	20.247	32.786	43.824	38.846	33.183	17.326	29.7	43.505	25.629	32.301	29.824	50.983	23.542	26.988	35.169	20.397	40.526	18.163	32.258	34.912	43.073	26.612	24.052	25.898	35.07	36.123	26.857	29.168	22.874	30.529	41.688	42.824	21.32	13.559	54.08	41.099	16.598	54.966	35.858	25.491	42.001	26.047	40.279	33.754	49.31	32.47	30.056	31.808	22.511	18.86	13.653	43.806	25.855	15.068	11.585	33.965	18.999	19.501	30.109	34.956	28.322	35.768	15.417
hsa-mir-874	28.273	48.023	37.76	39.876	55.422	28.431	96.188	19.85	125.885	35.029	102.24	15.197	46.001	46.117	35.619	19.43	22.992	15.187	59.615	15.867	19.2	35.63	93.515	47.873	44.032	108.433	60.613	29.63	42.72	51.913	21.104	52.676	73.143	86.38	57.439	34.851	22.666	71.281	53.691	41.939	48.802	40.896	87.781	37.67	49.064	26.115	24.376	6.645	11.508	54.655	30.003	44.476	52.432	97.818	20.745	38.327	52.712	62.585	56.532	29.073	27.708	40.742	67.212	75.223	30.571	30.035	108.338	26.157	91.208	65.279	41.139	47.476	14.255	29.838	35.468	10.298	45.831	35.952	98.768	37.969	31.744	89.473	35.607	47.084	112.924	53.085	121.532	48.347	56.586	15.202	62.636	33.382	56.417	63.83	44.396	132.765	70.417	19.304	131.998	50.038	59.838	48.271	74.229	152.217	43.69	34.295	53.576	58.092	20.742	32.869	25.491	71.169	43.692	28.02	131.462	128.809	93.174	430.226	36.83	42.772	31.434	39.253	103.75	144.243	60.27	28.518	23.239	29.96	61.624	9.32	44.943	22.127	23.201	49.335
hsa-mir-9-2	22.775	6.465	8.091	614.391	79.669	48.5	182.915	52.934	6.831	302.652	10.08	12.348	249.43	12.078	31.909	564.868	225.739	252.747	655.765	3267.263	84.479	122.532	184.319	261.401	3681.924	85.843	38.032	19.445	42.72	132.142	1081.934	181.152	121.904	28.793	15.768	4491.94	187.374	98.435	2348.322	28.519	70.152	26.708	56.503	1.395	1110.069	15.234	10.563	6.645	10535.259	12.145	12.001	24.824	35.749	109.326	499.424	21.753	7.53	42.443	123.159	38.019	59.061	277.333	10066.278	72.153	31.845	13.587	170.246	70.624	10.73	10.76	17.088	157.088	888.082	45.689	3.378	29.178	16.208	7.816	5.879	673.957	51.236	23.684	35.607	285.642	13.494	6.636	30.596	13.509	76.845	312.2	9.241	21.537	50.563	19.427	14.799	34.235	1.829	13.429	71.19	50.038	9.769	21.941	17.13	71.398	15.066	4.617	4220.725	23.859	176.307	629.002	9.99	170.338	5197.641	460.584	52.407	133.841	35.293	11.164	218.749	117.059	252.517	52.906	850.75	8.165	16.144	172.891	1.788	143.225	9.361	4.301	11.985	21.242	1370.777	10.278
hsa-mir-92a-1	14207.83	19046.626	6916.068	18991.476	46777.634	11192.724	37358.753	9667.025	20282.09	18864.616	24217.912	46197.126	18445.519	24541.72	18274.093	17729.497	13482.132	19396.464	15329.433	11245.013	20305.606	13793.122	44950.807	24825.465	55548.617	36975.623	14295.098	11704.665	16150.27	12028.659	17740.065	27438.82	12439.781	10810.839	13909.324	25494.662	14306.14	33880.321	13155.177	9133.844	22027.795	10898.361	17173.831	16336.396	8915.047	14783.697	13794.204	15564.163	20783.978	20737.345	13690.219	10294.595	19772.963	26428.084	25342.308	34983.954	17700.962	10271.193	25678.353	8244.545	14688.668	17732.877	79143.335	21192.985	17527.25	53929.144	79078.26	24584.89	20132.796	14697.213	31702.299	16316.257	9885.789	20436.005	35780.552	18855.872	16169.91	5696.106	70675.305	33501.357	25122.003	13835.84	16726.587	19671.647	11807.997	43758.554	37328.284	16981.872	30120.351	19905.16	29357.953	14230.383	14700.406	25020.591	15986.42	15997.76	15514.673	12137.799	10932.629	15504.569	29088.433	69185.169	15756.551	11013.669	15811.304	28027.284	10970.508	24705.808	20510.777	27858.367	13123.262	13259.538	19105.071	10222.163	37362.801	36137.965	23285.121	9146.39	18544.008	42654.636	7881.468	19331.968	18899.781	24841.103	15105.209	14704.614	17776.142	9245.299	9267.827	16572.26	14706.395	16011.921	15189.715	10369.631
hsa-mir-92b	32.985	50.793	18.341	16.246	72.741	26.759	42.575	72.784	26.348	18.215	48.96	45.591	33.734	23.058	146.187	63.149	10.451	69.424	24.219	8.968	23.04	13.904	94.87	85.107	79.677	35.015	55.859	28.704	32.04	50.969	14.069	34.689	65.385	60.54	22.525	53.245	13.6	154.441	29.926	4.474	36.601	47.573	39.35	101.85	39.864	50.053	39.001	9.493	27.618	42.509	36.003	38.27	10.725	67.13	26.124	34.183	34.828	17.265	12.787	27.955	96.977	35.739	86.6	46.055	39.487	15.018	11.178	52.314	80.478	20.086	29.747	129.86	42.765	45.689	99.648	44.053	14.532	20.321	28.219	54.106	31.744	49.122	24.278	29.82	12.784	67.683	16.148	43.37	60.079	12.607	10.268	50.611	38.853	13.876	56.729	83.5	17.833	18.464	102.83	35.741	61.059	72.406	8.565	5.95	119.018	0.66	84.4	11.411	26.965	112.055	5.856	22.167	26.887	73.553	79.055	104.657	52.234	18.033	13.951	31.516	10.478	58.879	19.597	74.843	46.279	70.404	13.407	16.807	12.481	77.424	15.98	23.897	25.134	33.918
