	TCGA.RZ.AB0B.01A	TCGA.V3.A9ZX.01A	TCGA.V3.A9ZY.01A	TCGA.V4.A9E5.01A	TCGA.V4.A9E7.01A	TCGA.V4.A9E8.01A	TCGA.V4.A9E9.01A	TCGA.V4.A9EA.01A	TCGA.V4.A9EC.01A	TCGA.V4.A9ED.01A	TCGA.V4.A9EE.01A	TCGA.V4.A9EF.01A	TCGA.V4.A9EH.01A	TCGA.V4.A9EI.01A	TCGA.V4.A9EJ.01A	TCGA.V4.A9EK.01A	TCGA.V4.A9EL.01A	TCGA.V4.A9EM.01A	TCGA.V4.A9EO.01A	TCGA.V4.A9EQ.01A	TCGA.V4.A9ES.01A	TCGA.V4.A9ET.01A	TCGA.V4.A9EU.01A	TCGA.V4.A9EV.01A	TCGA.V4.A9EW.01A	TCGA.V4.A9EX.01A	TCGA.V4.A9EY.01A	TCGA.V4.A9EZ.01A	TCGA.V4.A9F0.01A	TCGA.V4.A9F1.01A	TCGA.V4.A9F2.01A	TCGA.V4.A9F3.01A	TCGA.V4.A9F4.01A	TCGA.V4.A9F5.01A	TCGA.V4.A9F7.01A	TCGA.V4.A9F8.01A	TCGA.VD.A8K7.01B	TCGA.VD.A8K8.01A	TCGA.VD.A8K9.01A	TCGA.VD.A8KA.01B	TCGA.VD.A8KB.01A	TCGA.VD.A8KD.01A	TCGA.VD.A8KE.01A	TCGA.VD.A8KF.01A	TCGA.VD.A8KG.01A	TCGA.VD.A8KH.01A	TCGA.VD.A8KI.01A	TCGA.VD.A8KJ.01A	TCGA.VD.A8KK.01A	TCGA.VD.A8KL.01A	TCGA.VD.A8KM.01A	TCGA.VD.A8KN.01A	TCGA.VD.A8KO.01A	TCGA.VD.AA8M.01A	TCGA.VD.AA8N.01A	TCGA.VD.AA8O.01A	TCGA.VD.AA8P.01A	TCGA.VD.AA8Q.01A	TCGA.VD.AA8R.01A	TCGA.VD.AA8S.01B	TCGA.VD.AA8T.01A	TCGA.WC.A87T.01A	TCGA.WC.A87U.01A	TCGA.WC.A87W.01A	TCGA.WC.A87Y.01A	TCGA.WC.A880.01A	TCGA.WC.A881.01A	TCGA.WC.A882.01A	TCGA.WC.A883.01A	TCGA.WC.A884.01A	TCGA.WC.A885.01A	TCGA.WC.A888.01A	TCGA.WC.A88A.01A	TCGA.WC.AA9A.01A	TCGA.WC.AA9E.01A	TCGA.YZ.A980.01A	TCGA.YZ.A982.01A	TCGA.YZ.A983.01A	TCGA.YZ.A984.01A	TCGA.YZ.A985.01A
hsa-mir-766	114.209	59.448	38.151	19.477	41.913	115.334	62.185	53.453	29.686	43.843	57.154	26.832	27.026	29.581	29.703	17.335	158.167	42.398	18.099	29.273	51.971	19.748	73.356	82.001	29.575	46.253	49.568	8.171	132.271	30.767	41.867	83.294	22.111	91.403	20.327	20.48	40.005	31.474	13.108	10.822	21.314	52.913	18.837	27.035	27.026	10.734	17.647	38.715	43.149	9.675	97.218	76.308	36.238	10.283	43.404	44.364	64.1	16.711	54.409	35.312	55.007	29.34	36.291	44.928	65.539	34.889	32.441	34.707	55.99	29.31	44.528	38.139	93.766	43.502	15.032	137.09	12.243	51.683	20.203	27.776
hsa-mir-769	79.247	158.527	134.291	74.254	103.445	117.814	198.103	132.059	134.037	62.776	53.582	82.173	99.456	107.884	157.253	146.558	99.118	222.373	66.363	110.73	155.912	184.312	49.202	64.708	95.865	105.721	111.227	93.151	70.185	95.098	198.87	98.499	239.433	63.081	108.139	53.994	169.587	125.895	290.418	115.437	313.204	127.653	189.121	149.734	210.803	97.585	81.177	83.123	56.573	98.127	53.936	76.308	106.581	88.432	81.6	225.597	67.742	85.94	87.796	160.317	111.978	122.495	66.534	95.141	69.908	122.642	113.544	70.749	88.132	101.886	196.286	101.981	102.636	102.664	153.05	201.381	86.814	103.367	83.187	216.653
hsa-mir-874	470.237	315.531	856.108	568.473	851.636	312.517	798.631	490.506	510.96	670.602	851.594	528.255	1195.631	563.782	321.495	1320.593	530.387	1699.381	561.066	645.286	716.29	902.635	543.911	508.183	1207.487	438.932	641.971	898.822	569.575	461.506	2317.927	350.364	509.822	584.463	383.771	463.6	1416.706	412.229	384.22	836.921	353.464	718.955	114.528	1628.359	439.624	3538.445	294.709	275.558	569.564	413.24	482.761	460.961	196.109	182.349	555.575	871.239	653.378	485.405	2113.279	438.576	1076.564	1043.771	1407.79	707.392	808.316	140.615	639.975	1354.911	329.717	311.242	422.56	411.242	503.042	824.792	560.274	905.741	515.318	121.608	652.424	465.249
hsa-mir-887	41.372	76.215	53.411	3.652	33.887	27.283	4.442	6.289	6.297	20.925	80.016	68.757	45.404	163.566	8.736	1.576	127.588	54.512	13.574	29.91	30.504	0.823	66.2	50.205	8.159	114.217	48.359	1.634	63.436	175.279	35.207	14.543	5.686	34.759	4.878	16.757	6.088	72.927	0.819	7.215	1.184	20.504	12.056	22.876	10.81	70.261	28.236	2.277	75.75	26.259	21.974	10.122	4.263	10.968	32.987	62.299	44.433	23.077	58.118	14.831	34.379	10.269	42.34	11.452	54.98	1.057	7.373	44.051	48.213	14.655	9.087	133.488	15.205	45.242	2.733	54.836	10.017	3.04	29.71	8.333
hsa-mir-889	22.142	12.194	3.052	4.869	0	3.72	2.665	0	8.096	10.961	1.429	0	1.081	3.48	0.874	6.304	3.163	5.192	1.508	4.455	3.389	4.114	3.578	9.483	4.079	0	1.209	9.805	8.098	11.188	18.079	17.188	16.425	12.874	1.626	13.964	1.739	5.374	1.638	5.411	11.841	6.614	4.521	7.279	0	2.928	0	1.139	1.918	12.439	13.983	7.008	0	4.113	32.987	8.495	2.185	12.732	0	12.006	3.929	1.467	4.536	2.643	35.682	2.115	4.424	6.674	13.479	16.051	3.635	14.095	7.603	1.74	8.199	52.945	4.452	3.04	10.695	2.778
hsa-mir-9-2	2263.196	31242.104	672.983	520.999	671.499	2807.696	289.604	311.283	247.384	278.006	1904.656	640.614	1548.051	4679.043	8841.988	638.234	629.505	11343.626	1064.818	327.734	258.723	114.372	5566.142	361.474	3759.118	2300.383	2252.339	312.136	952.89	1441.389	1256.02	6606.016	234.379	231.725	951.297	2313.345	274.818	1268.162	235.12	167.745	454.116	1755.389	993.076	712.277	329.718	9137.892	608.83	6755.733	515.868	1130.537	562	285.765	296.296	2005.148	5234.556	929.762	3604.872	6416.889	870.538	816.415	891.898	117.36	508.074	1912.513	54505.983	1118.576	837.572	600.699	8519.257	40095.757	314.421	1316.639	323.113	1087.543	3546.124	279974.177	14938.669	1176.559	6563.46	648.57
hsa-mir-92a-1	103177.635	147337.553	109265.905	363412.399	317782.455	208132.901	219723.867	332638.685	175381.727	224031.924	138979.882	355089.91	153060.254	283267.416	151556.102	214211.915	149253.872	126998.431	247997.086	143595.86	110856.643	220840.417	94671.825	83855.195	189807.922	172012.403	158036.125	239428.126	232922.322	65953.334	214421.595	79895.579	193937.652	248618.047	167783.581	419544.904	211037.892	105976.751	152221.736	194468.643	193252.112	102766.32	100540.303	137683.652	179689.207	140995.208	193946.032	264720.413	217218.818	282505.831	62421.956	127983.726	280385.264	135380.081	126069.468	112487.978	216781.808	138537.636	128014.77	154613.169	198017.092	171421.303	188348.931	222084.964	53777.77	190204.52	353736.838	142363.101	129811.748	106547.272	161814.85	91671.401	222790.506	327115.39	381028.644	98590.566	308910.578	278774.648	212332.616	291045.635
hsa-mir-92b	953.876	646.304	218.224	239.805	1065.66	379.485	323.361	216.955	246.484	490.247	502.955	407.511	563.222	671.666	235.006	343.543	669.574	476.761	628.937	557.466	586.364	423.753	519.757	480.291	200.908	686.245	250.26	454.314	433.255	708.574	715.551	781.378	791.582	768.555	300.024	477.564	113.928	263.305	252.733	284.084	292.481	372.375	127.337	368.096	198.191	176.629	300.886	424.724	450.665	807.132	682.524	687.549	130.029	220.052	759.575	1478.18	837.665	417.766	260.914	156.079	201.365	241.322	234.38	289.828	880.045	85.638	912.776	336.392	483.171	381.725	233.544	332.476	543.589	607.284	810.347	1577.956	626.618	139.849	478.92	434.695
hsa-mir-93	39147.355	49870.604	27270.314	62001.277	52677.486	55925.742	21963.681	55813.949	33581.247	41912.134	59825.205	77177.272	30185.904	90490.498	45515.142	36724.474	54870.282	35288.975	54231.829	58824.754	78560.315	35918.637	49951.248	34504	33767.812	60944.579	41700.317	39234.385	48401.705	64269.538	72295.353	41934.619	42815.566	43635.157	53067.736	48758.052	23909.198	54438.855	28213.985	43756.166	47204.381	21644.727	41899.83	66544.343	48418.125	60869.834	42310.188	44200.914	54926.527	43102.777	37103.988	25165.217	64586.069	50709.347	44314.034	28547.939	39785.433	30745.205	33540.426	53987.203	30026.908	42837.905	36362.099	45795.482	25700.806	55115.794	30633.294	34784.503	60882.647	44567.589	28821.285	31979.9	67666.094	47209.786	49294.541	34403.03	60393.538	67933.383	50709.649	53078.615
hsa-mir-940	13.402	10.67	4.578	7.304	11.593	7.441	28.427	6.289	1.799	4.982	3.572	10.062	3.243	12.18	12.231	3.152	14.762	4.326	4.525	3.818	7.909	5.76	2.684	2.789	2.04	14.159	2.418	0	16.196	15.85	0	6.611	5.054	11.586	1.626	0.931	4.348	4.606	6.554	4.509	2.368	5.291	0.753	1.04	5.405	6.831	12.353	9.109	6.712	2.764	13.318	10.901	0	4.113	10.417	26.43	6.556	1.591	0	2.119	3.929	0.734	3.024	2.643	7.282	3.172	4.424	2.67	6.74	3.489	10.905	8.291	10.137	1.74	0	24.582	2.226	0	3.565	5.555
hsa-mir-942	15.733	30.486	41.203	59.647	18.727	35.964	25.762	47.164	48.577	36.868	24.29	23.478	55.133	13.921	38.44	52.004	15.817	27.688	19.607	23.546	37.283	35.381	24.154	48.531	36.714	24.542	24.18	34.319	10.798	35.429	45.673	40.986	58.753	3.862	38.214	11.171	57.399	38.383	32.36	35.172	32.564	29.102	30.139	30.155	32.431	56.599	19.412	20.496	21.095	22.113	99.882	46.719	78.87	59.64	21.702	33.037	15.296	66.843	30.914	30.368	32.415	57.947	49.9	26.428	16.021	72.951	53.086	13.349	90.724	56.526	43.619	29.848	19.007	31.321	62.86	31.2	52.311	63.844	17.826	29.165
hsa-mir-95	10.489	19.816	22.891	10.956	8.918	8.681	6.218	34.587	11.695	23.914	5.715	11.739	67.025	20.881	13.104	20.487	12.653	2.596	9.049	13.364	7.909	3.291	9.84	7.81	5.099	24.542	9.672	9.805	2.699	4.662	22.837	7.272	10.108	7.724	21.14	10.24	13.045	10.747	12.698	18.037	11.249	6.614	13.562	18.717	25.224	26.348	6.177	6.832	22.054	16.585	15.981	6.229	21.316	23.308	21.702	7.551	16.025	40.583	25.968	9.887	18.663	16.871	12.097	24.666	14.2	15.859	8.848	14.684	7.258	16.051	9.996	19.07	20.274	5.22	1.367	32.145	18.921	15.201	14.261	13.888
hsa-mir-96	16.316	332.298	0	2.435	3.567	4.961	2.665	3.144	3.598	0.996	14.288	8.385	2.162	8.7	13.978	0	2.109	14.71	4.525	14	1.13	0	34.889	3.347	2.04	29.262	3.627	1.634	6.749	7.459	0.952	65.445	5.054	0	6.505	26.066	1.739	9.979	9.831	0.902	0.592	6.614	4.521	5.199	1.802	164.919	4.412	19.357	5.753	26.259	6.659	2.336	4.263	13.025	39.064	0	27.679	31.034	13.602	2.119	9.823	0	7.561	13.214	321.87	30.66	39.814	1.335	64.803	118.635	3.635	1.658	2.534	5.22	1.367	5756.844	263.781	6.08	8.319	0
hsa-mir-98	363.603	623.44	566.16	272.672	390.593	503.5	388.211	257.83	371.526	278.006	327.921	754.651	447.551	525.501	467.391	466.463	501.917	853.151	325.78	491.283	234.997	393.309	342.628	436.781	225.384	549.373	614.164	346.455	345.524	600.423	251.204	329.21	309.557	247.174	444.752	376.093	351.35	529.68	852.412	239.893	455.3	331.368	557.569	446.083	513.496	553.309	731.479	471.41	554.223	537.627	577.315	468.748	358.113	550.473	383.694	355.858	223.62	428.111	787.688	389.845	306.467	453.303	447.589	381.445	488.631	587.834	204.969	759.551	420.96	535.252	547.056	404.609	478.967	257.53	255.54	756.36	289.38	389.146	305.415	424.973
hsa-mir-99a	6991.203	981.651	14709.488	12864.285	1111.14	3944.913	8593.943	6609.257	19569.42	17273.236	2314.736	3892.32	6440.842	1421.636	4330.574	11467.731	1097.68	5824.965	26757.707	2157.317	3902.313	12278.146	1442.08	2310.531	11446.647	3063.087	8161.859	13640.845	4701.016	2710.296	17587.13	13568.346	29283.489	4651.241	8899.099	16549.959	12853.846	719.291	19730.414	15495.66	17630.003	6583.04	5370.749	3530.19	11799.587	1867.783	12419.259	7842.024	2308.941	18548.83	2507.026	19296.525	11218.736	14706.478	2335.15	1026.986	8174.151	17687.823	8356.666	8871.097	18243.638	12240.659	14823.373	20479.13	8307.085	7436.736	19908.545	4162.18	1074.174	14242.452	10269.559	2663.955	1450.838	633.385	22762.154	5844.771	14465.645	3535.759	24664.966	17373.91
hsa-mir-99b	192907.781	253558.572	186179.787	142067.087	122963.775	263243.866	386730.991	266366.891	82351.868	409496.754	333239.799	315963.795	218225.398	566479.149	247593.149	153174.654	316521.924	452237.767	283798.207	156383.214	180940.103	193491.468	273968.329	278354.8	198359.253	393702.511	270105.424	63938.908	353237.561	289481.435	279823.112	305449.421	155402.189	250519.482	78278.732	159723.209	177682.248	250183.372	97616.971	141426.084	175230.16	173159.14	91753.311	319500.399	188852.851	374549.138	321245.423	273521.197	276109.283	82983.937	233039.572	410150.444	81144.522	100778.417	147631.846	293189.332	149378.932	128399.048	426646.24	106812.639	183309.614	150896.488	207900.723	163286.86	224759.17	63911.104	151945.504	183121.227	125128.827	111743.474	183144.564	274301.163	114893.738	208359.227	58101.775	329336.115	60513.742	168488.167	258876.969	259989.25
