	TCGA.3H.AB3K.01A	TCGA.3H.AB3L.01A	TCGA.3H.AB3M.01A	TCGA.3H.AB3O.01A	TCGA.3H.AB3S.01A	TCGA.3H.AB3T.01A	TCGA.3H.AB3U.01A	TCGA.3H.AB3X.01A	TCGA.3U.A98D.01A	TCGA.3U.A98E.01A	TCGA.3U.A98F.01A	TCGA.3U.A98G.01A	TCGA.3U.A98H.01A	TCGA.3U.A98I.01A	TCGA.3U.A98J.01A	TCGA.LK.A4NW.01A	TCGA.LK.A4NY.01A	TCGA.LK.A4NZ.01A	TCGA.LK.A4O0.01A	TCGA.LK.A4O2.01A	TCGA.LK.A4O4.01A	TCGA.LK.A4O5.01A	TCGA.LK.A4O6.01A	TCGA.LK.A4O7.01A	TCGA.MQ.A4KX.01A	TCGA.MQ.A4LC.01A	TCGA.MQ.A4LI.01A	TCGA.MQ.A4LJ.01A	TCGA.MQ.A4LM.01A	TCGA.MQ.A4LP.01A	TCGA.MQ.A4LV.01A	TCGA.MQ.A6BL.01A	TCGA.MQ.A6BN.01A	TCGA.MQ.A6BQ.01A	TCGA.MQ.A6BR.01A	TCGA.MQ.A6BS.01A	TCGA.NQ.A57I.01A	TCGA.NQ.A638.01A	TCGA.SC.A6LM.01A	TCGA.SC.A6LN.01A	TCGA.SC.A6LP.01A	TCGA.SC.A6LQ.01A	TCGA.SC.A6LR.01A	TCGA.SC.AA5Z.01A	TCGA.SH.A7BC.01A	TCGA.SH.A7BD.01A	TCGA.SH.A7BH.01A	TCGA.SH.A9CT.01A	TCGA.SH.A9CU.01A	TCGA.TS.A7OU.01B	TCGA.TS.A7OY.01A	TCGA.TS.A7OZ.01A	TCGA.TS.A7P0.01A	TCGA.TS.A7P1.01A	TCGA.TS.A7P3.01A	TCGA.TS.A7P6.01A	TCGA.TS.A7P7.01A	TCGA.TS.A7P8.01A	TCGA.TS.A7PB.01A	TCGA.TS.A8AF.01A	TCGA.TS.A8AI.01A	TCGA.TS.A8AS.01A	TCGA.TS.A8AV.01A	TCGA.TS.A8AY.01A	TCGA.UD.AABY.01A	TCGA.UD.AABZ.01A	TCGA.UD.AAC1.01A	TCGA.UD.AAC4.01A	TCGA.UD.AAC5.01A	TCGA.UD.AAC6.01A	TCGA.UD.AAC7.01A	TCGA.UT.A88C.01B	TCGA.UT.A88D.01B	TCGA.UT.A88E.01B	TCGA.UT.A88G.01B	TCGA.UT.A97Y.01A	TCGA.XT.AASU.01A	TCGA.YS.A95B.01A	TCGA.YS.A95C.01A	TCGA.YS.AA4M.01A	TCGA.ZN.A9VO.01A	TCGA.ZN.A9VP.01A	TCGA.ZN.A9VQ.01A	TCGA.ZN.A9VS.01A	TCGA.ZN.A9VU.01A	TCGA.ZN.A9VV.01A	TCGA.ZN.A9VW.01A
hsa-mir-598	124.953	190.201	256.341	86.238	99.502	148.289	147.681	492.194	173.761	124.618	72.609	107.549	133.583	149.269	182.582	353.001	146.862	191.915	116.395	143.221	176.411	270.657	103.915	422.101	145.233	35.638	99.263	285.215	98.067	590.138	391.952	146.74	796.066	120.256	305.281	147.842	274.789	303.098	303.373	147.905	147.383	69.189	118.296	123.177	222.662	339.985	74.783	265.061	512.972	370.81	260.162	92.979	337.121	171.003	203.805	178.31	230.474	180.417	273.466	351.075	388.679	49.093	98.098	266.363	163.214	241.592	411.657	109.694	94.985	50.353	211.853	140.555	119.34	151.239	792.778	115.988	90.208	238.633	165.433	130.919	149.385	874.31	148.16	180.03	116.367	290.727	574.755
hsa-mir-616	22.252	24.13	19.719	8.783	7.835	33.526	39.056	35.351	24.596	30.567	18.371	19.278	17.424	20.8	26.758	63.079	8.78	5.541	17.071	59.384	3	18.921	1.528	14.39	17.536	13.626	20.14	21.504	20.431	16.843	22.489	13.696	14.699	6.872	7.034	22.577	22.356	7.93	7.096	18.204	17.502	16.504	10.082	17.083	11.064	23.223	0	18.765	19.585	18.908	12.488	13.514	32.04	25.419	14.741	10.113	15.973	12.57	8.79	22.808	20.104	9.351	17.675	9.292	16.453	42.634	19.123	19.689	21.345	26.109	37.663	12.402	15.375	29.085	26.984	16.413	40.478	24.517	27.783	31.639	19.485	36.43	15.424	18.412	20.886	12.114	13.556
hsa-mir-625	261.889	234.203	265.104	1759.89	183.334	594.445	174.532	467.72	334.828	162.238	165.339	403.816	710.507	238.585	228.227	923.14	385.513	392.897	872.189	440.143	1002.663	432.721	739.633	342.157	342.174	314.456	496.314	562.508	828.668	621.953	1320.428	2791.974	271.544	278.307	597.198	295.683	4209.395	604.433	464.818	468.746	682.565	451.951	333.378	458.543	632.029	300.041	513.73	313.538	297.539	183.829	797.136	424.892	568.37	396.695	412.737	592.949	246.447	941.276	325.717	281.838	267.097	315.596	1000.422	262.027	392.897	242.777	451.917	157.509	306.3	223.79	371.919	380.326	481.021	118.665	291.244	472.707	656.9	233.729	194.479	718.963	209.696	176.751	111.237	202.533	201.405	236.216	253.489
hsa-mir-628	28.243	41.163	44.914	85.439	48.576	33.526	30.513	38.07	62.681	75.241	19.246	29.424	65.824	40.376	51.941	32.753	35.917	39.793	23.279	22.706	36.602	45.247	22.923	41.571	70.593	25.156	28.772	21.504	33.506	24.953	12.851	58.696	46.418	29.778	32.357	45.154	20.493	48.46	31.934	52.336	32.24	31.103	51.082	36.863	36.649	72.456	26.012	28.148	10.546	52.523	52.032	45.408	27.861	48.528	35.89	60.679	35.37	38.45	30.765	45.615	50.739	54.548	39.769	32.831	63.838	8.29	22.143	40.784	35.219	38.231	29.816	47.541	37.34	91.907	25.123	42.675	34.695	22.883	42.937	45.822	30.619	86.352	73.846	22.504	64.151	49.666	50.156
hsa-mir-629	263.6	289.56	363.697	610.053	234.26	357.183	595.606	360.308	198.358	208.088	327.179	331.778	588.54	304.655	267.577	388.18	510.825	286.613	440.75	889.019	393.625	285.464	339.253	410.908	333.181	495.793	450.279	277.293	399.624	398	793.542	493.047	345.813	237.649	368.588	651.086	630.617	429.976	344.178	345.871	530.577	351.659	319.936	209.491	381.016	538.774	1817.562	333.867	245.564	454.846	489.105	322.183	472.248	601.59	266.613	347.04	115.237	408.897	395.06	400.763	320.708	407.548	370.298	279.991	267.855	371.863	469.027	323.456	397.016	369.253	666.944	270.776	358.02	374.609	462.454	421.278	483.423	251.708	236.153	403.667	326.606	381.836	253.321	285.388	210.356	311.321	366
hsa-mir-651	11.126	11.355	17.528	15.97	21.154	19.342	35.395	14.956	11.108	14.108	13.122	13.19	27.104	35.482	15.74	9.704	14.367	7.556	3.104	13.973	7.8	18.099	15.282	9.593	9.892	7.337	4.316	9.054	11.441	10.605	3.213	0	10.831	6.872	18.289	16.022	11.178	3.524	19.515	19.341	9.211	14.6	12.098	22.478	19.362	14.863	16.257	17.202	19.585	15.757	8.325	9.73	8.358	33.892	8.973	13.307	6.846	13.309	14.162	17.92	21.061	8.572	11.489	24.158	13.162	31.975	36.234	16.876	12.807	25.176	32.955	19.292	20.5	13.961	18.61	12.037	38.165	27.786	20.206	20.729	18.557	28.334	15.891	32.733	38.789	25.439	8.133
hsa-mir-6511b-1	7.703	8.516	2.191	0.798	3.917	2.579	2.441	5.439	6.347	4.703	6.124	4.058	3.872	2.447	6.296	3.639	2.394	3.022	1.552	5.24	4.2	7.404	0	4.797	8.093	8.385	7.193	9.054	1.634	6.238	0	1.957	6.963	3.436	7.738	2.185	4.657	11.454	1.774	12.515	0.921	3.174	4.705	3.596	0.691	4.645	9.754	5.473	7.533	10.505	4.163	5.406	5.572	3.081	6.409	1.597	11.41	2.958	2.93	6.516	4.787	5.455	2.651	6.194	7.239	2.369	4.026	2.813	3.202	1.865	0	5.512	1.464	11.634	4.652	4.377	3.47	13.076	6.314	6.546	15.774	13.492	10.75	3.069	0	8.48	4.067
hsa-mir-652	75.314	46.841	51.487	91.029	44.658	73.5	39.056	99.255	44.432	189.278	66.485	56.818	65.824	26.917	42.497	114.028	42.303	74.55	103.98	82.09	264.016	60.877	71.824	31.977	178.956	221.168	89.193	59.986	107.874	52.401	57.829	74.348	50.286	281.743	75.265	56.078	77.314	70.488	44.353	48.923	89.351	66.65	96.787	41.359	86.437	64.096	81.286	70.37	68.547	132.357	99.902	51.355	59.902	49.298	67.294	35.13	35.37	54.717	64.948	32.582	38.294	116.888	54.793	58.228	23.034	53.292	77.5	53.441	35.219	54.083	56.494	46.852	49.054	82.6	73.509	54.711	53.2	34.324	53.04	70.914	78.868	48.573	39.26	261.861	165.6	47.243	55.578
hsa-mir-653	45.36	42.582	82.16	63.88	20.37	18.053	101.302	157.72	63.474	58.782	51.614	44.643	168.431	94.211	94.439	30.327	25.541	37.779	34.143	31.439	61.204	4.936	19.866	20.785	58.003	49.265	35.965	20.373	164.263	19.339	19.276	13.696	22.435	52.111	51.349	77.926	19.561	120.71	104.673	18.204	31.319	45.068	45.705	74.626	62.235	6.502	136.561	21.111	39.923	53.573	91.577	544.359	61.295	10.014	41.658	87.292	57.048	39.189	90.341	66.794	22.019	24.157	19.443	84.864	90.82	26.054	35.227	54.847	12.807	52.218	31.386	64.077	49.786	22.104	80.022	25.167	10.409	11.441	164.171	43.64	19.485	31.033	29.912	48.076	55.2	64.202	52.867
hsa-mir-654	212.25	190.201	54.774	117.379	156.696	149.578	162.327	48.947	93.625	103.456	640.36	1169.849	65.824	457.594	97.587	167.403	157.238	95.202	110.188	220.071	38.402	253.381	495.126	92.734	109.262	159.324	44.596	258.052	771.462	452.896	1095.537	131.088	261.487	135.145	144.903	172.603	762.889	26.433	973.988	184.313	375.825	385.936	147.197	799.303	336.76	235.017	74.783	99.3	63.274	111.348	91.577	355.158	47.364	354.33	642.819	442.316	460.947	293.548	369.179	202.011	179.98	182.345	293.41	66.9	404.085	91.189	24.156	496.434	213.449	539.893	91.018	276.288	231.358	209.409	11.166	964.016	666.152	263.15	87.137	319.661	103.92	78.256	440.741	110.473	393.859	606.893	9.489
hsa-mir-660	1015.888	471.245	534.591	882.341	404.275	546.735	513.832	330.395	565.716	533.741	307.058	456.576	851.834	318.114	363.59	485.225	383.119	420.097	406.608	335.347	366.023	155.484	302.577	361.344	432.101	455.961	221.543	298.797	269.685	328.131	112.445	330.654	358.191	538.289	288.399	500.331	163.942	154.192	200.475	295.811	490.047	424.022	287.673	1198.505	259.312	178.353	370.666	352.633	695.262	447.493	262.243	488.139	225.676	426.736	314.68	623.821	102.686	485.796	1058.215	400.763	294.86	756.652	504.63	551.928	322.478	1020.846	585.781	329.081	497.337	602.367	423.705	571.178	573.271	339.707	236.345	411.43	328.45	323.625	623.848	534.586	910.227	209.133	503.838	302.777	398.334	216.834	473.088
hsa-mir-664a	170.313	141.941	148.984	352.138	209.189	92.842	317.331	454.123	331.654	195.156	258.069	181.616	183.919	195.762	258.133	81.275	390.302	121.395	131.915	169.42	187.212	192.503	267.429	414.106	126.348	114.252	468.981	490.072	116.863	152.213	154.211	144.784	166.331	169.504	405.869	151.483	54.958	158.598	159.67	221.858	89.351	93.31	424.117	191.509	190.162	209.936	312.14	519.176	256.863	218.494	210.211	258.936	232.642	179.476	115.361	126.68	184.835	161.932	177.753	203.64	156.046	377.936	144.054	190.79	210.598	189.484	506.267	188.448	113.128	117.49	287.178	156.402	162.537	209.409	241.928	142.25	100.617	228.826	234.89	110.19	138.251	353.502	143.954	240.381	125.319	179.282	98.955
hsa-mir-664b	31.666	12.775	19.719	17.567	14.103	10.316	19.528	65.263	33.324	25.864	18.371	20.292	30.976	18.353	20.462	12.131	63.853	24.178	31.039	26.199	37.802	16.453	18.338	14.39	18.435	19.916	20.14	41.877	13.076	22.458	9.638	25.435	28.624	27.487	113.25	8.011	3.726	17.622	19.515	20.479	14.738	13.33	22.853	11.688	15.213	18.578	13.006	24.239	19.585	24.16	20.813	21.623	22.289	15.406	18.586	14.904	14.832	26.619	22.463	19.549	17.232	41.3	24.745	22.3	15.795	3.553	43.279	25.314	7.471	19.582	17.262	12.402	13.911	17.451	17.679	14.225	17.348	26.152	21.468	13.092	13.918	49.922	20.565	20.458	13.427	23.016	17.622
hsa-mir-671	31.666	48.26	48.201	48.708	17.237	64.473	20.749	28.553	28.563	34.094	50.739	54.789	67.76	30.588	80.273	20.622	28.734	14.104	31.039	66.371	17.401	23.035	27.507	19.186	38.669	47.168	27.333	32.822	38.41	33.687	32.127	62.609	27.851	38.367	35.874	10.924	106.19	29.076	23.063	31.857	47.899	28.564	29.574	43.157	36.649	36.228	87.789	36.749	70.053	34.665	35.382	44.327	33.434	46.217	26.918	36.194	52.484	39.928	21.975	43.986	38.294	41.3	24.745	67.52	30.273	52.108	75.487	37.971	52.295	49.42	73.756	16.536	23.429	22.104	59.551	75.502	63.608	27.786	47.988	29.457	46.393	33.731	34.586	47.053	28.346	8.48	32.533
hsa-mir-675	581.975	112.134	15.337	295.444	390.172	322.367	406.428	172.676	1184.591	69.363	2083.795	349.027	247.806	501.641	214.061	399.097	178.789	838.18	391.088	490.794	2.4	214.715	220.056	1179.963	236.959	242.131	123.719	143.739	121.767	41.172	517.248	874.571	343.492	48.675	28.84	727.555	1431.697	56.39	530.46	315.152	35.924	227.88	312.542	306.594	252.397	184.855	32.515	1122.013	189.822	97.692	243.512	288.667	298.116	355.87	1647.104	657.886	22.819	419.988	309.602	637.8	44.038	360.014	60.096	100.97	354.726	155.14	1575.166	64.691	200.642	695.613	276.193	642.145	363.877	1890.493	19.54	505.534	1179.643	694.65	127.548	123.282	201.345	236.118	1902.713	12.275	38.789	1262.241	176.222
hsa-mir-7-1	60.765	55.357	79.97	64.678	18.803	60.605	50.041	42.149	30.944	98.754	28.869	31.453	46.464	77.081	73.977	29.113	53.477	46.342	66.733	153.701	64.204	39.488	62.655	33.576	58.902	70.229	14.386	20.373	76.819	53.025	150.998	148.697	47.191	36.649	62.604	53.165	62.41	47.579	30.16	72.815	36.846	42.529	21.508	31.469	64.309	38.086	78.035	43.004	269.668	65.128	66.601	37.84	78.012	56.231	21.15	76.115	43.356	63.59	38.09	34.211	38.294	58.444	89.26	62.564	28.957	37.897	37.24	77.348	61.9	48.488	131.819	63.388	42.465	32.575	33.498	38.298	52.043	19.614	47.988	94.916	25.98	116.035	53.749	40.916	77.578	24.227	54.222
hsa-mir-708	813.909	786.355	485.295	728.23	1320.945	275.946	645.647	556.097	427.659	651.305	493.392	242.492	1453.926	958.011	528.858	898.879	1390.402	521.344	599.048	392.985	121.208	829.245	878.696	1747.56	713.574	776.707	195.648	1102.38	664.405	169.056	420.866	676.961	1047.496	345.307	780.789	514.168	70.793	281.951	424.013	1998.999	483.599	580.808	341.444	868.534	722.616	1249.398	156.07	408.929	244.057	798.345	776.323	489.221	997.433	2050.49	1474.703	1901.269	4123.422	513.154	706.616	942.445	1188.057	342.87	964.188	483.789	1910.52	937.947	307.988	663.788	1057.641	453.174	404.874	912.921	769.487	317.603	639.247	781.279	1079.027	833.58	923.143	470.217	588.261	508.665	561.793	481.784	326.724	748.623	474.444
hsa-mir-744	183.151	110.714	97.497	80.648	119.089	38.684	159.886	115.57	197.564	103.456	208.205	110.593	104.543	92.987	132.214	81.275	187.569	88.654	187.784	279.456	109.807	263.253	139.063	227.039	90.377	162.469	140.982	142.608	84.174	277.602	244.167	88.044	275.413	163.205	216.651	185.712	254.296	110.137	163.218	141.079	203.572	143.456	138.46	79.121	233.035	276.818	198.339	114.156	279.461	51.472	85.333	147.036	115.624	207.206	124.334	187.359	45.638	127.179	122.083	215.858	280.5	63.899	56.561	63.184	199.41	202.511	144.935	101.256	75.775	222.857	163.205	72.345	161.072	181.487	151.67	112.706	132.999	138.93	84.611	106.917	68.661	113.336	294.451	138.091	82.054	328.28	215.533
hsa-mir-758	66.756	126.328	51.487	60.686	102.636	162.473	59.805	10.877	54.747	91.7	380.542	727.477	56.144	259.385	40.924	86.127	94.183	27.201	49.662	101.303	39.002	76.508	342.31	27.181	90.827	162.469	20.14	101.863	277.04	162.194	542.95	48.913	91.288	73.299	70.341	104.873	325.089	6.168	432.884	129.702	236.733	165.038	61.164	314.686	132.768	135.622	65.029	33.621	33.897	74.582	33.301	142.712	20.896	209.517	196.755	197.472	108.391	101.3	117.688	136.846	108.179	129.356	207.685	41.503	225.077	78.162	14.091	210.949	115.263	276.007	53.356	90.259	108.358	122.155	0.93	443.163	553.97	155.275	29.046	233.472	95.569	39.128	391.199	29.664	286.443	181.705	0
hsa-mir-766	26.531	17.033	25.196	67.872	15.67	30.947	6.103	27.193	21.423	17.635	57.737	44.643	42.592	25.694	25.184	27.9	21.55	18.134	34.143	78.597	49.203	51.005	38.204	14.39	20.683	46.12	33.088	26.032	53.937	91.078	41.765	41.087	26.303	12.598	35.874	23.305	42.848	34.363	76.287	10.24	87.508	23.486	19.492	25.175	42.181	19.507	74.783	25.802	11.299	14.706	35.382	22.704	36.22	18.487	17.304	18.097	15.973	39.928	29.3	26.88	33.507	21.04	45.072	22.92	65.154	34.344	31.201	28.127	52.295	37.298	51.786	16.536	44.661	3.49	30.706	47.052	26.6	35.958	26.52	32.73	26.908	24.286	37.391	29.664	32.822	8.48	18.978
hsa-mir-769	47.071	90.842	72.301	74.26	43.875	51.579	68.348	73.421	117.428	56.431	74.359	77.111	73.567	84.422	92.865	58.227	77.422	39.793	68.285	69.864	56.404	64.99	58.07	73.548	45.413	88.048	103.579	81.49	71.099	82.969	44.978	52.826	60.343	39.513	71.748	44.425	82.902	69.607	127.736	81.917	93.035	90.136	115.607	70.13	105.108	54.806	266.619	107.901	180.03	48.321	83.252	78.383	78.012	50.839	51.272	101.664	152.888	127.179	42.973	84.714	67.014	67.795	56.561	148.668	88.846	93.558	75.487	115.319	44.824	90.448	80.033	55.809	63.697	81.437	81.883	63.465	58.982	45.765	73.245	69.823	43.609	138.972	67.303	116.61	56.692	95.698	67.778
hsa-mir-874	68.468	80.907	124.884	181.259	104.986	82.526	54.923	48.947	93.625	21.162	123.348	295.252	81.311	199.433	94.439	77.636	85.404	82.609	49.662	43.665	66.604	18.099	68.768	121.514	74.19	50.313	37.403	101.863	93.164	13.1	64.254	56.739	175.614	29.205	236.347	22.577	96.875	31.72	33.708	93.294	64.48	90.771	90.066	138.462	62.235	163.49	608.022	105.555	33.144	42.018	145.691	122.17	59.902	31.582	132.666	42.582	100.404	67.287	31.742	64.35	203.913	133.252	155.543	99.731	127.017	60.398	244.578	68.91	78.976	58.745	84.741	98.527	108.358	82.6	59.551	319.515	60.139	98.068	74.508	52.368	17.629	36.43	135.541	152.412	37.297	98.12	14.911
hsa-mir-887	99.278	70.971	78.874	186.05	172.365	70.921	40.277	58.465	79.343	177.522	205.58	57.833	60.016	95.434	64.533	110.389	29.532	33.245	68.285	36.679	7.2	40.311	55.014	36.774	97.571	44.024	47.473	73.567	49.851	278.849	19.276	25.435	68.08	67	61.197	23.305	14.904	96.04	83.383	44.372	103.168	34.277	64.525	32.368	31.809	40.873	58.526	118.847	120.522	67.229	31.219	90.276	20.896	119.394	60.244	73.986	74.162	64.329	37.602	57.019	105.307	51.431	56.561	47.078	84.897	95.926	71.461	54.847	33.085	44.758	78.464	48.919	44.661	139.606	149.809	57.994	15.035	93.165	59.354	37.094	166.086	306.278	154.236	145.251	50.724	213.2	176.222
hsa-mir-889	70.179	139.103	33.96	71.865	93.234	290.131	82.994	24.474	43.639	198.683	320.18	743.711	118.095	222.68	125.918	33.966	107.752	17.126	46.558	68.117	27.002	88.848	172.683	22.384	232.013	189.722	17.263	65.645	324.439	151.589	700.373	43.044	84.326	334.426	54.163	110.699	260.817	18.503	487.881	92.156	139.092	137.744	79.312	374.926	152.821	227.586	52.023	50.823	54.988	101.894	35.382	168.119	15.324	540.738	148.688	317.765	350.274	118.307	179.706	122.184	171.364	126.239	486.955	42.122	232.316	114.875	21.136	402.21	69.371	264.818	62.771	148.134	172.055	322.256	17.679	375.321	449.884	119.316	45.463	319.661	372.998	18.889	702.476	127.862	377.448	248.33	8.133
hsa-mir-9-2	75.314	123.489	7315.569	959.795	207.622	429.393	155.004	327.676	710.913	98.754	168.838	112.622	199.407	751.237	122.771	93.406	388.706	132.477	246.758	120.515	80.405	265.721	256.732	385.327	92.176	168.758	468.981	156.189	239.447	175.918	253.805	602.613	100.572	123.692	97.774	169.69	218.9	266.092	1380.26	3812.547	593.215	151.708	1735.45	77.323	811.819	428.232	25384.095	334.649	4716.935	85.087	224.78	1837.415	2539.554	187.178	97.416	1375.918	144.902	303.9	166.033	118.926	155.089	127.797	250.106	306.627	243.504	139.745	101.656	181.417	292.426	105.368	230.684	441.647	550.575	1287.862	9608.247	275.746	363.145	135.661	184.376	391.666	243.098	2208.712	56.086	72.626	258.097	99.332	196.555
hsa-mir-92a-1	26408.808	13643.404	26455.675	10818.852	17659.602	15860.474	20261.592	31711.145	18413.926	12131.433	28227.459	14177.186	10266.534	10653.134	14452.294	9313.888	22766.038	16288.591	15853.042	13015.655	29263.825	16447.525	18313.558	21224.943	5490.521	11356.061	14367.207	9142.734	15385.923	22532.528	11456.559	10578.98	16290.343	11899.621	19827.105	25422.196	43116.719	14266.737	25799.162	13805.266	14654.43	14266.297	15833.461	8608.916	11969.143	11962.639	14963.188	21453.522	17491.529	14194.781	12419.093	15220.976	37318.768	10716.931	22369.214	8179.927	25411.418	12760.836	16272.189	18545.076	14437.618	14650.688	10768.679	11270.24	15615.196	14978.727	13872.533	26122.578	18629.858	18481.301	16055.298	9551.562	17015.831	14244.432	17772.372	23829.022	15898.587	20077.828	13704.449	13633.029	11156.548	17595.488	10059.936	9749.225	8230.753	24335.093	19552.512
hsa-mir-92b	482.697	444.276	342.883	125.364	295.371	270.789	862.897	1869.52	570.476	212.791	1152.123	365.261	619.516	599.522	802.73	236.547	273.77	237.753	675.093	576.378	236.415	582.446	493.598	777.049	165.017	97.481	768.208	611.176	175.704	375.542	507.61	324.785	248.335	107.658	496.61	562.235	851.38	385.04	377.886	482.399	432.015	225.976	342.116	335.366	226.811	553.637	1417.634	1010.203	264.395	119.752	330.926	280.018	356.624	235.706	458.882	207.053	708.535	239.571	457.078	596.258	518.877	304.687	240.384	661.571	274.436	705.829	889.742	341.738	351.124	394.429	536.694	302.47	468.574	614.265	542.476	415.807	381.649	459.286	223.524	290.204	437.948	988.996	622.086	350.853	346.118	644.446	356.511
hsa-mir-93	18504.224	16135.894	37092.718	23574.861	34431.523	32244.472	26899.915	23252.755	23737.842	15138.721	32717.853	14903.649	29783.21	22031.813	18209.387	19138.474	20602.215	18659.571	16683.328	35139.824	15492.366	24011.922	13655.704	19084.062	8329.531	13782.614	22416.123	16769.979	20189.581	21883.751	20991.911	14486.179	20040.131	12829.028	16746.859	27023.691	28148.638	16323.22	20656.006	11485.426	23252.359	18788.984	23216.182	15411.533	21336.178	17357.81	37238.894	22058.706	36421.037	13145.378	17732.642	18151.975	26714.772	23720.83	19788.964	16289.062	21695.317	17917.52	13899.874	19641.473	23541.905	15340.324	14329.368	29903.24	15664.555	35480.919	23087.003	27611.881	18161.337	25786.171	36727.416	23461.718	15884.664	16667.753	45463.775	21244.454	19733.585	20669.506	25548.72	23990.902	14136.824	29182.793	19209.411	20582.72	15609.637	16971.211	29789.656
hsa-mir-940	1.712	12.775	0	0	4.701	5.158	0	1.36	3.174	1.176	6.124	0	0	1.224	3.148	7.278	3.991	3.526	4.656	5.24	2.4	6.581	3.056	1.599	4.047	7.337	7.193	12.45	2.452	16.219	0	9.783	10.057	4.009	7.034	4.37	31.671	5.287	21.289	11.377	29.477	6.982	2.689	5.395	8.989	2.787	6.503	12.51	9.039	2.101	10.406	4.325	1.393	0.77	16.022	7.452	3.423	17.746	2.93	2.444	5.744	0	2.651	1.239	1.974	10.658	3.019	5.625	1.067	4.662	1.569	4.823	2.196	1.163	2.791	3.283	1.157	1.634	3.789	3.273	2.784	2.698	6.076	3.069	4.476	1.211	9.489
hsa-mir-942	10.27	42.582	8.764	66.275	5.484	77.368	23.19	17.675	15.869	11.756	7.873	19.278	27.104	12.235	9.444	29.113	12.771	20.652	31.039	34.932	22.801	15.631	22.923	6.395	20.234	17.819	11.509	7.923	33.506	20.586	22.489	48.913	21.662	22.333	17.585	13.837	48.437	22.909	30.16	21.617	16.581	25.391	21.508	20.679	22.128	9.289	48.772	20.329	21.845	16.807	20.813	18.92	15.324	21.568	16.663	17.033	9.128	22.182	16.115	12.218	16.275	34.287	34.467	21.061	4.607	28.423	18.117	19.689	20.278	25.176	29.816	17.914	18.304	18.614	13.957	33.921	16.191	9.807	7.577	51.277	14.846	43.176	4.674	30.687	29.838	8.48	21.689
hsa-mir-95	116.395	34.066	47.105	37.529	30.556	27.079	133.035	39.43	9.521	72.89	5.249	14.205	131.647	6.118	33.054	77.636	43.101	90.668	52.766	113.529	14.401	88.025	29.035	39.972	98.92	66.036	61.859	67.908	13.076	16.219	32.127	29.348	198.823	97.923	17.585	37.142	6.52	8.811	12.419	11.377	11.975	48.242	49.066	34.166	16.596	283.321	0	144.65	75.326	167.022	20.813	37.84	13.931	218.76	28.84	37.791	13.691	22.922	114.27	32.582	35.422	61.561	14.14	30.353	19.085	43.818	177.143	43.596	19.21	20.514	54.925	67.522	34.411	20.941	20.471	13.131	21.974	67.013	56.828	33.821	107.631	78.256	18.695	70.58	71.611	31.495	14.911
hsa-mir-96	166.89	102.198	44.914	16.768	118.305	175.368	184.296	9.518	57.127	12.932	343.8	2.029	71.631	14.682	17.314	44.883	23.945	61.453	13.967	69.864	15.601	18.921	44.317	465.27	3.597	17.819	86.315	31.691	44.13	169.056	70.68	21.522	297.074	20.043	29.543	263.639	18.63	54.628	109.995	48.923	0.921	31.103	53.771	26.074	37.341	48.304	3.251	173.58	290.76	47.27	62.439	66.491	51.543	147.124	157.02	26.614	65.035	40.668	39.555	136.846	79.459	6.234	11.489	29.114	105.299	157.509	157.013	307.986	246.534	274.142	91.018	23.426	62.965	187.304	141.435	27.356	137.625	99.703	18.943	45.822	34.331	483.029	188.822	64.442	44.757	218.046	142.333
hsa-mir-98	200.268	227.106	293.587	203.617	345.514	310.762	181.855	242.018	419.725	193.981	292.186	280.033	263.294	205.55	428.123	238.973	373.541	184.863	299.524	263.736	271.217	286.287	229.225	303.784	218.524	188.674	355.332	348.596	322.804	442.291	379.101	213.262	251.43	213.025	489.576	228.681	260.817	251.113	299.825	271.918	405.302	341.502	223.148	231.969	320.164	174.637	295.882	425.349	216.187	155.467	310.113	184.877	491.751	352.019	263.409	370.46	281.817	287.633	229.516	285.91	322.623	148.058	189.126	445.383	281.675	283.042	618.995	226.419	193.172	288.129	263.639	189.474	265.769	399.04	157.253	183.83	160.755	346.508	208.37	195.287	246.81	295.484	427.655	342.67	167.092	354.93	336.177
hsa-mir-99a	936.294	1030.494	4378.606	1800.613	1060.83	333.973	3776.24	4995.358	2826.991	1143.898	24280.321	1558.445	2425.791	2257.383	4520.474	5651.654	5295.82	3204.627	876.845	897.752	2493.155	2938.556	3997.686	6245.17	5008.51	1509.39	7756.882	6638.046	878.518	2346.826	446.568	1547.619	727.213	1480.867	3958.809	7783.895	553.304	5084.816	3817.893	5544.178	146.461	2319.424	8538.791	2872.636	3054.348	4340.846	1365.61	3166.658	6505.182	6217.636	2324.808	4759.224	4531.634	578.482	2126.495	4995.887	2090.235	3115.158	4272.902	1692.655	1614.072	9054.89	1188.664	6957.642	3942.793	1122.694	1312.471	575.189	1781.235	1208.465	1508.078	7355.73	2363.371	10166.783	8013.386	828.331	1571.701	5477.109	6182.914	1973.604	6018.078	1424.801	922.145	690.455	862.312	10706.036	515.111
